"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"Mn2+","chemical-affects","P11446",NA,"13863980;4365537","null"
"N-alpha;-acetyl-DL-norvaline","chemical-affects","P23908",NA,"1551850;4607756","null"
"NADP-ox","used-to-produce","N-acetylglutamyl-P",NA,NA,"null"
"NADP-ox","used-to-produce","NADPH",NA,NA,"null"
"NADP-ox","reacts-with","PO43-",NA,NA,"null"
"NADP-ox","used-to-produce","hydrogen ion",NA,NA,"null"
"NADPH","used-to-produce","N-acetyl-L-glutamate-5-semialdehyde",NA,NA,"null"
"NADPH","used-to-produce","NADP-ox",NA,NA,"null"
"NADPH","consumption-controlled-by","P11446",NA,"13863980","null"
"NADPH","used-to-produce","PO43-",NA,NA,"null"
"NADPH","reacts-with","hydrogen ion",NA,NA,"null"
"NAG","used-to-produce","N-acetylglutamyl-P",NA,NA,"null"
"NAG","consumption-controlled-by","P0A6C8",NA,"10393305","null"
"NAG","used-to-produce","acetyl coenzyme-A",NA,NA,"null"
"NAG","reacts-with","adenosine-5'-triphosphate",NA,NA,"null"
"NAG","used-to-produce","adenosine-5-diphosphate",NA,NA,"null"
"NAG","used-to-produce","glu",NA,NA,"null"
"NAG","reacts-with","hydrogen ion",NA,NA,"null"
"NaF","chemical-affects","P23908",NA,"10684608;1551850","null"
"Ni++","chemical-affects","P11446",NA,"13863980;4365537","null"
"Ni++","chemical-affects","P23908",NA,"1551850","null"
"P0A6C5","controls-production-of","CoA",NA,"16890","null"
"P0A6C5","controls-production-of","NAG",NA,"16890","null"
"P0A6C5","catalysis-precedes","P0A6C8",NA,"10393305;16890","null"
"P0A6C5","catalysis-precedes","P11446",NA,"13863980;16890","null"
"P0A6C5","controls-production-of","hydrogen ion",NA,"16890","null"
"P0A6C8","controls-production-of","N-acetylglutamyl-P",NA,"10393305","null"
"P0A6C8","catalysis-precedes","P11446",NA,"10393305;13863980","null"
"P0A6C8","controls-production-of","adenosine-5-diphosphate",NA,"10393305","null"
"P11446","controls-production-of","N-acetyl-L-glutamate-5-semialdehyde",NA,"13863980","null"
"P11446","controls-production-of","NADP-ox",NA,"13863980","null"
"P11446","catalysis-precedes","P18335",NA,"10074354;13863980;25243376;6357954","null"
"P11446","catalysis-precedes","P22256",NA,"13863980;25243376","null"
"P11446","catalysis-precedes","P77581",NA,"13863980;25243376;9696779","null"
"P11446","controls-production-of","PO43-",NA,"13863980","null"
"P18335","controls-production-of","2-oxopentanedionic acid",NA,"10074354;25243376;6357954","null"
"P18335","controls-production-of","N-acetylornithine",NA,"10074354;25243376;6357954","null"
"P18335","neighbor-of","P22256",NA,NA,"null"
"P18335","catalysis-precedes","P23908",NA,"10074354;1551850;25243376;6357954","null"
"P18335","neighbor-of","P77581",NA,NA,"null"
"P22256","controls-production-of","2-oxopentanedionic acid",NA,"25243376","null"
"P22256","controls-production-of","N-acetylornithine",NA,"25243376","null"
"P22256","catalysis-precedes","P23908",NA,"1551850;25243376","null"
"P22256","neighbor-of","P77581",NA,NA,"null"
"P23908","controls-production-of","L-ornithine",NA,"1551850","null"
"P23908","controls-production-of","acetate",NA,"1551850","null"
"P77581","controls-production-of","2-oxopentanedionic acid",NA,"25243376;9696779","null"
"P77581","controls-production-of","N-acetylornithine",NA,"25243376;9696779","null"
"P77581","catalysis-precedes","P23908",NA,"1551850;25243376;9696779","null"
"PO43-","used-to-produce","N-acetylglutamyl-P",NA,NA,"null"
"PO43-","used-to-produce","NADPH",NA,NA,"null"
"PO43-","chemical-affects","P23908",NA,"1551850","null"
"PO43-","used-to-produce","hydrogen ion",NA,NA,"null"
"Zn(II)","chemical-affects","P0A6C5",NA,"16890","null"
"Zn(II)","chemical-affects","P11446",NA,"13863980;4365537","null"
"a sulfhydryl reagent","chemical-affects","P11446",NA,"13863980;4365537","null"
"a sulfhydryl reagent","chemical-affects","P18335",NA,"10074354;25243376;6357954","null"
"a sulfhydryl reagent","chemical-affects","P23908",NA,"1551850","null"
"acetate","chemical-affects","P23908",NA,"1551850","null"
"acetyl coenzyme-A","used-to-produce","CoA",NA,NA,"null"
"acetyl coenzyme-A","used-to-produce","NAG",NA,NA,"null"
"acetyl coenzyme-A","consumption-controlled-by","P0A6C5",NA,"16890","null"
"acetyl coenzyme-A","reacts-with","glu",NA,NA,"null"
"acetyl coenzyme-A","used-to-produce","hydrogen ion",NA,NA,"null"
"adenosine-5'-triphosphate","used-to-produce","N-acetylglutamyl-P",NA,NA,"null"
"adenosine-5'-triphosphate","consumption-controlled-by","P0A6C8",NA,"10393305","null"
"adenosine-5'-triphosphate","used-to-produce","adenosine-5-diphosphate",NA,NA,"null"
"arg","chemical-affects","P0A6C5",NA,"16890","null"
"ethylenediaminetetraacetate","chemical-affects","P23908",NA,"1551850","null"
"glu","used-to-produce","2-oxopentanedionic acid",NA,NA,"null"
"glu","used-to-produce","N-acetylornithine",NA,NA,"null"
"glu","used-to-produce","CoA",NA,NA,"null"
"glu","used-to-produce","NAG",NA,NA,"null"
"glu","consumption-controlled-by","P0A6C5",NA,"16890","null"
"glu","consumption-controlled-by","P18335",NA,"10074354;25243376;6357954","null"
"glu","consumption-controlled-by","P22256",NA,"25243376","null"
"glu","consumption-controlled-by","P77581",NA,"25243376;9696779","null"
"glu","used-to-produce","hydrogen ion",NA,NA,"null"
"hydrogen ion","used-to-produce","N-acetyl-L-glutamate-5-semialdehyde",NA,NA,"null"
"hydrogen ion","used-to-produce","NADP-ox",NA,NA,"null"
"hydrogen ion","consumption-controlled-by","P11446",NA,"13863980","null"
"hydrogen ion","used-to-produce","PO43-",NA,NA,"null"
"hydrogen ion","used-to-produce","acetyl coenzyme-A",NA,NA,"null"
"hydrogen ion","used-to-produce","glu",NA,NA,"null"
"reduced glutathione","chemical-affects","P23908",NA,"1551850;1628835","null"
