#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Expansion method(s)	Biological role(s) interactor A	Biological role(s) interactor B	Experimental role(s) interactor A	Experimental role(s) interactor B	Type(s) interactor A	Type(s) interactor B	Xref(s) interactor A	Xref(s) interactor B	Interaction Xref(s)	Annotation(s) interactor A	Annotation(s) interactor B	Interaction annotation(s)	Host organism(s)	Interaction parameter(s)	Creation date	Update date	Checksum(s) interactor A	Checksum(s) interactor B	Interaction Checksum(s)	Negative	Feature(s) interactor A	Feature(s) interactor B	Stoichiometry(s) interactor A	Stoichiometry(s) interactor B	Identification method participant A	Identification method participant B
BindingDB_monomerID:3436	BindingDB_polymerID:4028|uniprotkb:P24182	pubchem:5328120	uniprotkb:Q2M8V9	unknown:"Nc1ncc2cc(c(N)nc2n1)-c1c(Br)cccc1Br"(smiles string)|psi-mi:"6-(2,6-Dibromo-phenyl)-pyrido[2,3-d]pyrimidine-2,7-diamine"(display_long)|psi-mi:"6-(2,6-dibromophenyl)pyrido[2,3-d]pyrimidine-2,7-diamine"(display_long)|psi-mi:"6-arylpyrido[2,3-d]pyrimidine deriv. 18"(display_long)|psi-mi:"ACS Chem. Biol. Compound 1"(display_long)|psi-mi:"BDBM3436"(display_long)	psi-mi:"ACC"(display_long)|psi-mi:"Acetyl-CoA carboxylase subunit A"(display_long)|psi-mi:"Biotin Carboxylase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Mochalkin et al (2009)	pubmed:19413326	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:58650	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:17859	BindingDB_polymerID:1865	pubchem:23647792	-	unknown:"COc1ccc(NN=c2c(=N)nnc2=N)cc1"(smiles string)|psi-mi:"3,5-Pyrazolediamine Inhibitor, 9"(display_long)|psi-mi:"3-imino-4-[(E)-2-(4-methoxyphenyl)diazen-1-yl]-3H-pyrazol-5-amine"(display_long)|psi-mi:"BDBM17859"(display_long)	psi-mi:"EcMetAP"(display_long)|psi-mi:"MAP"(display_long)|psi-mi:"Methionine Aminopeptidase (MAP)"(display_long)|psi-mi:"Methionine aminopeptidase"(display_long)|psi-mi:"Peptidase M"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Evdokimov et al (2007)	pubmed:17120228	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:32087	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:17860	BindingDB_polymerID:1865	pubchem:11840990	-	unknown:"OC(=O)c1cccc(NN=c2c(=N)nnc2=N)c1"(smiles string)|psi-mi:"3,5-Pyrazolediamine Inhibitor, 2"(display_long)|psi-mi:"3-[(E)-2-(5-amino-3-imino-3H-pyrazol-4-yl)diazen-1-yl]benzoic acid"(display_long)|psi-mi:"BDBM17860"(display_long)	psi-mi:"EcMetAP"(display_long)|psi-mi:"MAP"(display_long)|psi-mi:"Methionine Aminopeptidase (MAP)"(display_long)|psi-mi:"Methionine aminopeptidase"(display_long)|psi-mi:"Peptidase M"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Evdokimov et al (2007)	pubmed:17120228	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:32088	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:17861	BindingDB_polymerID:1865	pubchem:23647793	-	unknown:"OC(=O)c1cccc(NN=c2c(=N)nnc2=N)c1O"(smiles string)|psi-mi:"3,5-Pyrazolediamine Inhibitor, 10"(display_long)|psi-mi:"3-[(E)-2-(5-amino-3-imino-3H-pyrazol-4-yl)diazen-1-yl]-2-hydroxybenzoic acid"(display_long)|psi-mi:"BDBM17861"(display_long)	psi-mi:"EcMetAP"(display_long)|psi-mi:"MAP"(display_long)|psi-mi:"Methionine Aminopeptidase (MAP)"(display_long)|psi-mi:"Methionine aminopeptidase"(display_long)|psi-mi:"Peptidase M"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Evdokimov et al (2007)	pubmed:17120228	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:32089	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:17862	BindingDB_polymerID:1865	pubchem:23647794	-	unknown:"NC(N)=NNS(=O)(=O)c1ccc(NN=c2c(=N)nnc2=N)cc1"(smiles string)|psi-mi:"({4-[(E)-2-(5-amino-3-imino-3H-pyrazol-4-yl)diazen-1-yl]phenyl}hydrazinesulfonyl)methanimidamide"(display_long)|psi-mi:"3,5-Pyrazolediamine Inhibitor, 11"(display_long)|psi-mi:"BDBM17862"(display_long)	psi-mi:"EcMetAP"(display_long)|psi-mi:"MAP"(display_long)|psi-mi:"Methionine Aminopeptidase (MAP)"(display_long)|psi-mi:"Methionine aminopeptidase"(display_long)|psi-mi:"Peptidase M"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Evdokimov et al (2007)	pubmed:17120228	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:32090	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:17863	BindingDB_polymerID:1865	pubchem:6914645	-	unknown:"COC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](O)[C@H](N)c1ccc(cc1)C(F)(F)F"(smiles string)|psi-mi:"Amino-Alcohol Inhibitor, 12"(display_long)|psi-mi:"BDBM17863"(display_long)|psi-mi:"methyl 2-[(2S)-2-[(2S,3R)-3-amino-2-hydroxy-3-[4-(trifluoromethyl)phenyl]propanamido]propanamido]acetate"(display_long)	psi-mi:"EcMetAP"(display_long)|psi-mi:"MAP"(display_long)|psi-mi:"Methionine Aminopeptidase (MAP)"(display_long)|psi-mi:"Methionine aminopeptidase"(display_long)|psi-mi:"Peptidase M"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Evdokimov et al (2007)	pubmed:17120228	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:32091	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:17864	BindingDB_polymerID:1865	pubchem:23647795	-	unknown:"COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](O)[C@H](N)c1ccc(cc1)C(C)C"(smiles string)|psi-mi:"Amino-Alcohol Inhibitor, 13"(display_long)|psi-mi:"BDBM17864"(display_long)|psi-mi:"methyl (2S)-2-[(2S)-2-[(2S,3R)-3-amino-2-hydroxy-3-[4-(propan-2-yl)phenyl]propanamido]propanamido]-4-methylpentanoate"(display_long)	psi-mi:"EcMetAP"(display_long)|psi-mi:"MAP"(display_long)|psi-mi:"Methionine Aminopeptidase (MAP)"(display_long)|psi-mi:"Methionine aminopeptidase"(display_long)|psi-mi:"Peptidase M"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Evdokimov et al (2007)	pubmed:17120228	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:32092	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:17865	BindingDB_polymerID:1865	pubchem:11840991	-	unknown:"CCCC[C@@H](N)[C@H](O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)OC"(smiles string)|psi-mi:"Amino-Alcohol Inhibitor, 14"(display_long)|psi-mi:"BDBM17865"(display_long)|psi-mi:"methyl (2S)-2-[(2S)-2-[(2S,3R)-3-amino-2-hydroxyheptanamido]-3-hydroxypropanamido]-4-methylpentanoate"(display_long)	psi-mi:"EcMetAP"(display_long)|psi-mi:"MAP"(display_long)|psi-mi:"Methionine Aminopeptidase (MAP)"(display_long)|psi-mi:"Methionine aminopeptidase"(display_long)|psi-mi:"Peptidase M"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Evdokimov et al (2007)	pubmed:17120228	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:32093	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:17866	BindingDB_polymerID:1865	pubchem:23647796	-	unknown:"COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](O)[C@H](N)c1ccc(C)cc1"(smiles string)|psi-mi:"Amino-Alcohol Inhibitor, 15"(display_long)|psi-mi:"BDBM17866"(display_long)|psi-mi:"methyl (2S)-2-[(2S)-2-[(2S,3R)-3-amino-2-hydroxy-3-(4-methylphenyl)propanamido]propanamido]-4-methylpentanoate"(display_long)	psi-mi:"EcMetAP"(display_long)|psi-mi:"MAP"(display_long)|psi-mi:"Methionine Aminopeptidase (MAP)"(display_long)|psi-mi:"Methionine aminopeptidase"(display_long)|psi-mi:"Peptidase M"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Evdokimov et al (2007)	pubmed:17120228	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:32094	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:18068	BindingDB_polymerID:50001939	chembl:56190|pubchem:448810	-	unknown:"CNc1nc(N)[nH]c(=O)c1[N+]([O-])=O"(smiles string)|psi-mi:"2-amino-6-(methylamino)-5-nitropyrimidin-4-ol"(display_long)|psi-mi:"BDBM18068"(display_long)|psi-mi:"CHEMBL56190"(display_long)|psi-mi:"MANIC, 3"(display_long)	psi-mi:"Bacterial dihydropteroate synthase"(display_long)|psi-mi:"Dihydropteroate synthase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Lever et al (1986)	pubmed:3906132	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:50988411	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:18137|chebi:"CHEBI:95121"	BindingDB_polymerID:50003536	chembl:752|pubchem:6083	-	unknown:"Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O"(smiles string)|psi-mi:"AMP"(display_long)|psi-mi:"BDBM18137"(display_long)|psi-mi:"CHEMBL752"(display_long)|psi-mi:"[(2R,3S,4R,5R)-5-adenin-9-yl-3,4-dihydroxy-tetrahydrofuran-2-yl]methyl dihydrogen phosphate;hydrate"(display_long)|psi-mi:"adenosine 5 -monophosphate"(display_long)|psi-mi:"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}phosphonic acid"(display_long)	psi-mi:"Ketopantoate reductase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Ciulli et al (2006)	pubmed:16884311	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:50839818	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:18137|chebi:"CHEBI:95121"	BindingDB_polymerID:50000948	chembl:752|pubchem:6083	-	unknown:"Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O"(smiles string)|psi-mi:"AMP"(display_long)|psi-mi:"BDBM18137"(display_long)|psi-mi:"CHEMBL752"(display_long)|psi-mi:"[(2R,3S,4R,5R)-5-adenin-9-yl-3,4-dihydroxy-tetrahydrofuran-2-yl]methyl dihydrogen phosphate;hydrate"(display_long)|psi-mi:"adenosine 5 -monophosphate"(display_long)|psi-mi:"{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}phosphonic acid"(display_long)	psi-mi:"Inosine-5'-monophosphate dehydrogenase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Skibo et al (1982)	pubmed:6120232	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:51030822	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:19472|chebi:"CHEBI:30871"	BindingDB_polymerID:50002927	pubchem:760	-	unknown:"OC(=O)C=O"(smiles string)|psi-mi:"2-oxoacetic acid"(display_long)|psi-mi:"BDBM19472"(display_long)|psi-mi:"Glyoxylate"(display_long)|psi-mi:"Oxoethanoic acid"(display_long)|psi-mi:"glyoxylic acid"(display_long)|psi-mi:"oxaldehydic acid"(display_long)	psi-mi:"Dihydrodipicolinate synthase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Boughton et al (2008)	pubmed:18977662	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:50875819	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:21683	BindingDB_polymerID:2181	pubchem:5327016	-	unknown:"ON(CCCc1ccccc1)C=O"(smiles string)|psi-mi:"BDBM21683"(display_long)|psi-mi:"N-hydroxy-N-(3-phenylpropyl)formamide"(display_long)|psi-mi:"SB-485345"(display_long)	psi-mi:"PDF"(display_long)|psi-mi:"Peptide Deformylase"(display_long)|psi-mi:"Polypeptide deformylase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Smith et al (2003)	pubmed:12538898	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:39205	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:21684	BindingDB_polymerID:2181	pubchem:5289330	-	unknown:"ON(CCOc1cccc(c1)C(=O)c1ccccc1)C=O"(smiles string)|psi-mi:"BDBM21684"(display_long)|psi-mi:"N-[2-(3-benzoylphenoxy)ethyl]-N-hydroxyformamide"(display_long)|psi-mi:"SB-543668"(display_long)	psi-mi:"PDF"(display_long)|psi-mi:"Peptide Deformylase"(display_long)|psi-mi:"Polypeptide deformylase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Smith et al (2003)	pubmed:12538898	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:39206	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
