"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"P37647","controls-production-of","adenosine-5-diphosphate",NA,"13813474;4944816","null"
"P37647","controls-production-of","hydrogen ion",NA,"13813474;4944816","null"
"P39160","controls-production-of","DPN-ox",NA,"14401695;15358357;195622;4351435;4402996","null"
"P39160","catalysis-precedes","P24215",NA,"14401695;15358357;195622;22796868;3038546;4351435;4402996;4581499;6759855","null"
"P39160","controls-production-of","mannonate",NA,"14401695;15358357;195622;4351435;4402996","null"
"Zn(II)","chemical-affects","P39160",NA,"14401695;15358357;195622;4351435;4402996","null"
"adenosine-5'-triphosphate","used-to-produce","KDGP",NA,NA,"null"
"adenosine-5'-triphosphate","consumption-controlled-by","P37647",NA,"13813474;4944816","null"
"adenosine-5'-triphosphate","chemical-affects","P39160",NA,"14401695;15358357;195622;4351435;4402996","null"
"adenosine-5'-triphosphate","used-to-produce","adenosine-5-diphosphate",NA,NA,"null"
"adenosine-5'-triphosphate","used-to-produce","hydrogen ion",NA,NA,"null"
"hydrogen ion","used-to-produce","DPN-ox",NA,NA,"null"
"hydrogen ion","consumption-controlled-by","P39160",NA,"14401695;15358357;195622;4351435;4402996","null"
"hydrogen ion","used-to-produce","mannonate",NA,NA,"null"
"hydrogen ion","reacts-with","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"maltonic acid","chemical-affects","P24215",NA,"22796868;3038546;4581499;6759855","null"
"mannonate","used-to-produce","2-keto-3-deoxy-D-gluconic acid",NA,NA,"null"
"mannonate","used-to-produce","D-fructuronate",NA,NA,"null"
"mannonate","used-to-produce","H2O",NA,NA,"null"
"mannonate","consumption-controlled-by","P24215",NA,"22796868;3038546;4581499;6759855","null"
"mannonate","used-to-produce","hydrogen ion",NA,NA,"null"
"mannonate","used-to-produce","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"meglumine","chemical-affects","P24215",NA,"22796868;3038546;4581499;6759855","null"
"nicotinamide adenine dinucleotide reduced","used-to-produce","DPN-ox",NA,NA,"null"
"nicotinamide adenine dinucleotide reduced","consumption-controlled-by","P39160",NA,"14401695;15358357;195622;4351435;4402996","null"
"nicotinamide adenine dinucleotide reduced","used-to-produce","mannonate",NA,NA,"null"
"tagaturonate","chemical-affects","P24215",NA,"22796868;3038546;4581499;6759855","null"
