"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"P0ABJ3","controls-production-of","UQ",NA,"2162836;2544445;6308657;6365921","null"
"P0ABJ3","controls-transport-of-chemical","hydrogen ion",NA,"2162836;2544445;6308657;6365921","null"
"P0ABJ6","controls-production-of","H2O",NA,"2162836;2544445;6308657;6365921","null"
"P0ABJ6","catalysis-precedes","P07003",NA,"11104678;11170450;16593486;18988747;19431517;2162836;2544445;3310893;372032;4573435;6286595;6308657;6365921;6385860;6990987;6994817;7000189","null"
"P0ABJ6","controls-production-of","UQ",NA,"2162836;2544445;6308657;6365921","null"
"P0ABJ6","controls-transport-of-chemical","hydrogen ion",NA,"2162836;2544445;6308657;6365921","null"
"PP","chemical-affects","P07003",NA,"11104678;11170450;16593486;18988747;19431517;3310893;372032;4573435;6286595;6385860;6990987;6994817;7000189","null"
"UQH2","used-to-produce","H2O",NA,NA,"null"
"UQH2","consumption-controlled-by","P0ABI8",NA,"2162836;2544445;6308657;6365921","null"
"UQH2","consumption-controlled-by","P0ABJ1",NA,"2162836;2544445;6308657;6365921","null"
"UQH2","consumption-controlled-by","P0ABJ3",NA,"2162836;2544445;6308657;6365921","null"
"UQH2","consumption-controlled-by","P0ABJ6",NA,"2162836;2544445;6308657;6365921","null"
"UQH2","used-to-produce","UQ",NA,NA,"null"
"UQ","consumption-controlled-by","P07003",NA,"11104678;11170450;16593486;18988747;19431517;3310893;372032;4573435;6286595;6385860;6990987;6994817;7000189","null"
"UQ","used-to-produce","UQH2",NA,NA,"null"
"UQ","used-to-produce","acetate",NA,NA,"null"
"UQ","used-to-produce","carbon dioxide",NA,NA,"null"
"Zn(II)","chemical-affects","P0ABI8",NA,"2162836;2544445;2856144;6308657;6365921","null"
"Zn(II)","chemical-affects","P0ABJ1",NA,"2162836;2544445;2856144;6308657;6365921","null"
"Zn(II)","chemical-affects","P0ABJ3",NA,"2162836;2544445;2856144;6308657;6365921","null"
"Zn(II)","chemical-affects","P0ABJ6",NA,"2162836;2544445;2856144;6308657;6365921","null"
"a phospholipid","chemical-affects","P07003",NA,"1100621;11104678;11170450;16593486;18988747;19431517;3310893;372032;4573435;6286595;6385860;6990987;6994817;7000189","null"
"a phospholipid","chemical-affects","P0ABI8",NA,"2162836;2544445;6308657;6365921","null"
"a phospholipid","chemical-affects","P0ABJ1",NA,"2162836;2544445;6308657;6365921","null"
"a phospholipid","chemical-affects","P0ABJ3",NA,"2162836;2544445;6308657;6365921","null"
"a phospholipid","chemical-affects","P0ABJ6",NA,"2162836;2544445;6308657;6365921","null"
"benzoylformaldehyde","chemical-affects","P07003",NA,"11104678;11170450;16593486;18988747;19431517;3310893;372032;4573435;6286595;6385860;6990987;6994817;7000189;7046791","null"
"butanedione","chemical-affects","P07003",NA,"11104678;11170450;16593486;18988747;19431517;3310893;372032;4573435;6286595;6385860;6990987;6994817;7000189;7046791","null"
"carbamaldehyde","chemical-affects","P0ABI8",NA,"18321216;2162836;2544445;6308657;6365921","null"
"carbamaldehyde","chemical-affects","P0ABJ1",NA,"18321216;2162836;2544445;6308657;6365921","null"
"carbamaldehyde","chemical-affects","P0ABJ3",NA,"18321216;2162836;2544445;6308657;6365921","null"
"carbamaldehyde","chemical-affects","P0ABJ6",NA,"18321216;2162836;2544445;6308657;6365921","null"
"hydrogen sulfide","chemical-affects","P0ABI8",NA,"2162836;2544445;26991114;6308657;6365921","null"
"hydrogen sulfide","chemical-affects","P0ABJ1",NA,"2162836;2544445;26991114;6308657;6365921","null"
"hydrogen sulfide","chemical-affects","P0ABJ3",NA,"2162836;2544445;26991114;6308657;6365921","null"
"hydrogen sulfide","chemical-affects","P0ABJ6",NA,"2162836;2544445;26991114;6308657;6365921","null"
"hydroxylamine","chemical-affects","P0ABI8",NA,"2162836;2544445;2856144;6308657;6365921","null"
"hydroxylamine","chemical-affects","P0ABJ1",NA,"2162836;2544445;2856144;6308657;6365921","null"
"hydroxylamine","chemical-affects","P0ABJ3",NA,"2162836;2544445;2856144;6308657;6365921","null"
"hydroxylamine","chemical-affects","P0ABJ6",NA,"2162836;2544445;2856144;6308657;6365921","null"
"kalium cyanid","chemical-affects","P0ABI8",NA,"2162836;2544445;6308657;6365921","null"
"kalium cyanid","chemical-affects","P0ABJ1",NA,"2162836;2544445;6308657;6365921","null"
"kalium cyanid","chemical-affects","P0ABJ3",NA,"2162836;2544445;6308657;6365921","null"
"kalium cyanid","chemical-affects","P0ABJ6",NA,"2162836;2544445;6308657;6365921","null"
"maleic acid N-ethylimide","chemical-affects","P07003",NA,"11104678;11170450;16593486;18988747;19431517;3310893;372032;4573435;6286595;6385860;6990987;6994817;7000189;7042705","null"
"monomethylacetylphosphonate","chemical-affects","P07003",NA,"11104678;11170450;16593486;18988747;19431517;3310893;372032;4573435;6286595;6385860;6990987;6994817;7000189","null"
"palmitate","chemical-affects","P07003",NA,"11104678;11170450;16593486;18988747;19431517;3310893;372032;4573435;6286595;6385860;6990987;6994817;7000189","null"
"phosphonoacetaldehyde","chemical-affects","P07003",NA,"11104678;11170450;16593486;18988747;19431517;3310893;372032;4573435;6286595;6385860;6990987;6994817;7000189","null"
"piericidin A","chemical-affects","P0ABI8",NA,"2162836;2544445;2856144;6308657;6365921","null"
"piericidin A","chemical-affects","P0ABJ1",NA,"2162836;2544445;2856144;6308657;6365921","null"
"piericidin A","chemical-affects","P0ABJ3",NA,"2162836;2544445;2856144;6308657;6365921","null"
"piericidin A","chemical-affects","P0ABJ6",NA,"2162836;2544445;2856144;6308657;6365921","null"
"trinitride (1-)","chemical-affects","P0ABI8",NA,"2162836;2544445;6308657;6365921","null"
"trinitride (1-)","chemical-affects","P0ABJ1",NA,"2162836;2544445;6308657;6365921","null"
"trinitride (1-)","chemical-affects","P0ABJ3",NA,"2162836;2544445;6308657;6365921","null"
"trinitride (1-)","chemical-affects","P0ABJ6",NA,"2162836;2544445;6308657;6365921","null"
