"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"hydrogen ion","consumption-controlled-by","P75895",NA,"20400551","null"
"hydrogen ion","used-to-produce","carbon dioxide",NA,NA,"null"
"hydrogen ion","reacts-with","malonic semialdehyde",NA,NA,"null"
"hydrogen ion","used-to-produce","malonic semialdehyde",NA,NA,"null"
"malonic semialdehyde","used-to-produce","3-hydroxypropionate",NA,NA,"null"
"malonic semialdehyde","used-to-produce","NADP-ox",NA,NA,"null"
"malonic semialdehyde","consumption-controlled-by","P39831",NA,"12535615;20400551","null"
"malonic semialdehyde","consumption-controlled-by","P75894",NA,"20400551","null"
"peroxy aminoacrylate","used-to-produce","3-aminoacrylate",NA,NA,"null"
"peroxy aminoacrylate","used-to-produce","A",NA,NA,"null"
"peroxy aminoacrylate","used-to-produce","H2O",NA,NA,"null"
"peroxy aminoacrylate","consumption-controlled-by","P0AFQ5",NA,"20400551","null"
"peroxy aminoacrylate","used-to-produce","hydrogen ion",NA,NA,"null"
