"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"glycollate","used-to-produce","A(H2)",NA,NA,"null"
"glycollate","consumption-controlled-by","P0AEP9",NA,"4557653;8606183","null"
"glycollate","consumption-controlled-by","P52073",NA,"4557653;8606183","null"
"glycollate","consumption-controlled-by","P52074",NA,"4557653;8606183","null"
"glycollate","used-to-produce","glyox",NA,NA,"null"
"glyox","consumption-controlled-by","P0AEP7",NA,"1107332;13753902;14257608;15958189;18176558;4892366;4914900;4979235;5328735;8440684","null"
"glyox","used-to-produce","carbon dioxide",NA,NA,"null"
"glyox","reacts-with","hydrogen ion",NA,NA,"null"
"glyox","used-to-produce","hydroxymalonaldehydic acid",NA,NA,"null"
"hydrogen ion","used-to-produce","DPN-ox",NA,NA,"null"
"hydrogen ion","consumption-controlled-by","P0AEP7",NA,"1107332;13753902;14257608;15958189;18176558;4892366;4914900;4979235;5328735;8440684","null"
"hydrogen ion","consumption-controlled-by","P77161",NA,"10978349","null"
"hydrogen ion","used-to-produce","carbon dioxide",NA,NA,"null"
"hydrogen ion","used-to-produce","glycerate",NA,NA,"null"
"hydrogen ion","reacts-with","hydroxymalonaldehydic acid",NA,NA,"null"
"hydrogen ion","used-to-produce","hydroxymalonaldehydic acid",NA,NA,"null"
"hydrogen ion","reacts-with","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"hydroxymalonaldehydic acid","used-to-produce","DPN-ox",NA,NA,"null"
"hydroxymalonaldehydic acid","consumption-controlled-by","P77161",NA,"10978349","null"
"hydroxymalonaldehydic acid","used-to-produce","glycerate",NA,NA,"null"
"hydroxymalonaldehydic acid","reacts-with","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"kalium cyanid","chemical-affects","P0AEP9",NA,"4557653;8606183","null"
"kalium cyanid","chemical-affects","P52073",NA,"4557653;8606183","null"
"kalium cyanid","chemical-affects","P52074",NA,"4557653;8606183","null"
"nicotinamide adenine dinucleotide reduced","used-to-produce","DPN-ox",NA,NA,"null"
"nicotinamide adenine dinucleotide reduced","consumption-controlled-by","P77161",NA,"10978349","null"
"nicotinamide adenine dinucleotide reduced","used-to-produce","glycerate",NA,NA,"null"
"potassium","chemical-affects","P0AEP7",NA,"1107332;13753902;14257608;15958189;18176558;4892366;4914900;4979235;5328735;8440684","null"
