"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"L-glyceraldehyde-3-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:48932;EcoCyc:L-GLYCERALDEHYDE-3-PHOSPHATE;MetaboLights:MTBLC48932;PubChem-compound:25201921",NA
"P0A6H8","ProteinReference","ClsA","EcoCyc:CARDIOLIPSYN-MONOMER;EcoliWiki:b1249;MODBASE:P0A6H8;NCBI Reference Sequences Database:NP_415765;Pride:P0A6H8;Protein Model Portal:P0A6H8;SWISS-MODEL:P0A6H8;UniProt:P0A6H8","InterPro:IPR001736;InterPro:IPR022924;InterPro:IPR025202;InterPro:IPR027379;InterPro:IPR030840;Pfam:PF13091;Pfam:PF13396;Prosite:PS50035;Smart:SM00155"
"Hg++","SmallMoleculeReference",NA,"ChEBI:CHEBI:16793;ChemSpider:24800;EcoCyc:HG+2;HMDB:HMDB03625;IAF1260:hg2;KEGG LIGAND:C00703;PubChem-compound:26623",NA
"1,2-ditetradecanoyl-sn-glycerol 3-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:83550;EcoCyc:CPD0-1425;PubChem-compound:25202369",NA
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"bisphosphatidylglycerol","SmallMoleculeReference",NA,"ChEBI:CHEBI:62237;EcoCyc:CARDIOLIPIN;IAF1260:clpn120;IAF1260:clpn140;IAF1260:clpn141;IAF1260:clpn161;IAF1260:clpn180;IAF1260:clpn181;KEGG LIGAND:C05980",NA
"Ca++","SmallMoleculeReference",NA,"ChEBI:CHEBI:29108;ChemSpider:266;EcoCyc:CA+2;HMDB:HMDB00464;IAF1260:ca2;KEGG LIGAND:C00076;MetaboLights:MTBLC29108;PubChem-compound:271",NA
"a CDP-diacylglycerol","SmallMoleculeReference",NA,"EcoCyc:CDPDIACYLGLYCEROL;IAF1260:cdpdddecg;IAF1260:cdpdhdec9eg;IAF1260:cdpdhdecg;IAF1260:cdpdodec11eg;IAF1260:cdpdodecg;IAF1260:cdpdtdec7eg;IAF1260:cdpdtdecg;KEGG LIGAND:C00269",NA
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"L-alpha;-glycerophosphate","SmallMoleculeReference",NA,"CAS:57-03-4;ChEBI:CHEBI:57597;ChemSpider:2939444;EcoCyc:GLYCEROL-3P;HMDB:HMDB00126;IAF1260:glyc3p;KEGG LIGAND:C00093;MetaboLights:MTBLC57597;PubChem-compound:7048686;RefMet:Glycerol 3-phosphate",NA
"P0ABF8","ProteinReference","PgsA","EcoCyc:PHOSPHAGLYPSYN-MONOMER;EcoliWiki:b1912;NCBI Reference Sequences Database:NP_416422;Pride:P0ABF8;Protein Model Portal:P0ABF8;Protein Ontology:PRO_000023527;SWISS-MODEL:P0ABF8;UniProt:P0ABF8","InterPro:IPR000462;InterPro:IPR004570;InterPro:IPR023762;Pfam:PF01066;Prosite:PS00379"
"P0AA84","ProteinReference","ClsB","EcoCyc:G6406-MONOMER;EcoliWiki:b0789;MODBASE:P0AA84;NCBI Reference Sequences Database:NP_415310;Pride:P0AA84;Protein Model Portal:P0AA84;SWISS-MODEL:P0AA84;UniProt:P0AA84","InterPro:IPR001736;InterPro:IPR025202;InterPro:IPR030872;Panther:PTHR21248:SF1;Pfam:PF13091;Prosite:PS50035;Smart:SM00155"
"P0A924","ProteinReference","PgpB","EcoCyc:PGPPHOSPHAB-MONOMER;EcoliWiki:b1278;MODBASE:P0A924;NCBI Reference Sequences Database:NP_415794;Pride:P0A924;Protein Model Portal:P0A924;Protein Ontology:PRO_000023526;SWISS-MODEL:P0A924;UniProt:P0A924","InterPro:IPR000326;Pfam:PF01569;Protein Data Bank:5JWY;Smart:SM00014"
"1-(3-sn-phosphatidyl)-sn-glycerol 3-phosphate","SmallMoleculeReference",NA,"EcoCyc:L-1-PHOSPHATIDYL-GLYCEROL-P;IAF1260:pgp120;IAF1260:pgp140;IAF1260:pgp141;IAF1260:pgp181",NA
