"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P00904","ProteinReference","TrpD","EcoCyc:ANTHRANSYNCOMPII-MONOMER;EcoliWiki:b1263;MODBASE:P00904;NCBI Reference Sequences Database:NP_415779;Pride:P00904;Protein Model Portal:P00904;Protein Ontology:PRO_000024120;SWISS-MODEL:P00904;Swiss-Model:P00904;UniProt:P00904","InterPro:IPR000312;InterPro:IPR005940;InterPro:IPR006221;InterPro:IPR017459;InterPro:IPR017926;InterPro:IPR029062;Pfam:PF00117;Pfam:PF00591;Pfam:PF02885;Prosite:PS51273"
"4 - methylanthranilic acid","SmallMoleculeReference",NA,"ChemSpider:5307784;EcoCyc:CPD0-1489;PubChem-compound:6933721",NA
"P0A879","ProteinReference","TrpB","Database of Interacting Proteins:DIP-1036N;EcoCyc:TRYPSYN-BPROTEIN;EcoliWiki:b1261;MODBASE:P0A879;Mint:MINT-7711989;NCBI Reference Sequences Database:NP_415777;Pride:P0A879;Protein Model Portal:P0A879;Protein Ontology:PRO_000024118;SWISS-MODEL:P0A879;Swiss-Model:P0A879;UniProt:P0A879","InterPro:IPR001926;InterPro:IPR006653;InterPro:IPR006654;InterPro:IPR023026;Panther:PTHR10314:SF3;Pfam:PF00291;Prosite:PS00168;Protein Data Bank:2DH5;Protein Data Bank:2DH6"
"(2R)-2-hydroxy-3-(phosphooxy)-propanal","SmallMoleculeReference",NA,"CAS:591-57-1;ChEBI:CHEBI:59776;EcoCyc:GAP;HMDB:HMDB01112;IAF1260:g3p;KEGG LIGAND:C00118;PubChem-compound:24794350;RefMet:Glyceraldehyde-3-phosphate",NA
"7-methyl-L-tryptophan","SmallMoleculeReference",NA,"EcoCyc:CPD0-1544;PubChem-compound:41097905",NA
"indolepropanol phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:231937;EcoCyc:CPD-12164;PubChem-compound:44461612",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"carbon dioxide","SmallMoleculeReference",NA,"CAS:124-38-9;ChEBI:CHEBI:16526;ChemSpider:274;EcoCyc:CARBON-DIOXIDE;HMDB:HMDB01967;IAF1260:co2;KEGG LIGAND:C00011;MetaboLights:MTBLC16526;PubChem-compound:280;UMBBD Compound:c0131",NA
"ser","SmallMoleculeReference","ser","CAS:56-45-1;ChEBI:CHEBI:33384;EcoCyc:SER;HMDB:HMDB00187;IAF1260:ser__L;KEGG LIGAND:C00065;MetaboLights:MTBLC33384;PubChem-compound:6857581;RefMet:Serine",NA
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"1-(o-carboxyphenylamino)-1'-deoxyribulose 5'-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58613;EcoCyc:CARBOXYPHENYLAMINO-DEOXYRIBULOSE-P;IAF1260:2cpr5p;KEGG LIGAND:C01302;PubChem-compound:45266701",NA
"PRPP","SmallMoleculeReference","PRPP","CAS:13270-65-0;ChEBI:CHEBI:58017;ChemSpider:20171339;EcoCyc:PRPP;HMDB:HMDB00280;IAF1260:prpp;KEGG LIGAND:C00119;MetaboLights:MTBLC58017;PubChem-compound:20848918;RefMet:Phosphoribosyl pyrophosphate",NA
"gln","SmallMoleculeReference","gln","CAS:56-85-9;ChEBI:CHEBI:58359;EcoCyc:GLN;HMDB:HMDB00641;IAF1260:gln__L;KEGG LIGAND:C00064;MetaboLights:MTBLC58359;PubChem-compound:6992086;RefMet:Glutamine",NA
"glu","SmallMoleculeReference","glu","CAS:56-86-0;ChEBI:CHEBI:29985;ChemSpider:4573882;EcoCyc:GLT;HMDB:HMDB00148;IAF1260:glu__L;KEGG LIGAND:C00025;KNApSAcK:C00001358;MetaboLights:MTBLC29985;PubChem-compound:5460299;RefMet:Glutamic acid",NA
"2-aminobenzoic acid","SmallMoleculeReference",NA,"CAS:118-92-3;ChEBI:CHEBI:16567;ChemSpider:4573598;EcoCyc:ANTHRANILATE;HMDB:HMDB01123;IAF1260:anth;KEGG LIGAND:C00108;MetaboLights:MTBLC16567;PubChem-compound:5459842;RefMet:2-Aminobenzoic acid",NA
"trp","SmallMoleculeReference","trp","CAS:73-22-3;ChEBI:CHEBI:57912;EcoCyc:TRP;HMDB:HMDB00929;IAF1260:trp__L;KEGG LIGAND:C00078;MetaboLights:MTBLC57912;PubChem-compound:6923516;RefMet:Tryptophan",NA
"5 - methylanthranilic acid","SmallMoleculeReference",NA,"ChemSpider:3749980;EcoCyc:CPD0-1488;PubChem-compound:4556387",NA
"3 -methylanthranilic acid","SmallMoleculeReference",NA,"ChemSpider:3372956;EcoCyc:CPD0-1490;PubChem-compound:4161142",NA
"P00895","ProteinReference","TrpE","EcoCyc:ANTHRANSYNCOMPI-MONOMER;EcoliWiki:b1264;MODBASE:P00895;NCBI Reference Sequences Database:NP_415780;Pride:P00895;Protein Model Portal:P00895;Protein Ontology:PRO_000024121;SWISS-MODEL:P00895;Swiss-Model:P00895;UniProt:P00895","InterPro:IPR005257;InterPro:IPR005801;InterPro:IPR006805;InterPro:IPR015890;InterPro:IPR019999;Panther:PTHR11236:SF31;Pfam:PF00425;Pfam:PF04715;Prints:PR00095"
