"PARTICIPANT_A","INTERACTION_TYPE","PARTICIPANT_B","INTERACTION_DATA_SOURCE","INTERACTION_PUBMED_ID","PATHWAY_NAMES"
"adenosine-5'-triphosphate","used-to-produce","L-rhamnulose-1-P",NA,NA,"null"
"adenosine-5'-triphosphate","consumption-controlled-by","P11553",NA,"4323967","null"
"adenosine-5'-triphosphate","consumption-controlled-by","P32171",NA,"13416205;14243778;14264882;17568582;5341476","null"
"adenosine-5'-triphosphate","used-to-produce","adenosine-5-diphosphate",NA,NA,"null"
"adenosine-5'-triphosphate","reacts-with","fuculose",NA,NA,"null"
"adenosine-5'-triphosphate","used-to-produce","hydrogen ion",NA,NA,"null"
"an electron-transfer quinone","used-to-produce","BTS",NA,"15911532","null"
"an electron-transfer quinone","consumption-controlled-by","P33232",NA,"15911532;18473;342518;4595205;8407843","null"
"an electron-transfer quinone","used-to-produce","an electron-transfer quinol",NA,"15911532","null"
"ethylenediaminetetraacetate","chemical-affects","P32169",NA,"12962479;14339000;18085797;2558952;4975916;5341476;7582972;8774862","null"
"ethylenediaminetetraacetate","chemical-affects","P32170",NA,"14243758;1650346;2558952;5341476","null"
"fuculose","used-to-produce","alpha;-L-fucopyranose",NA,NA,"null"
"fuculose","used-to-produce","L-fuculose-1-P",NA,NA,"null"
"fuculose","consumption-controlled-by","P11553",NA,"4323967","null"
"fuculose","used-to-produce","adenosine-5-diphosphate",NA,NA,"null"
"fuculose","used-to-produce","hydrogen ion",NA,NA,"null"
"hydrogen ion","used-to-produce","(S)-1,2-propanediol",NA,NA,"null"
"hydrogen ion","used-to-produce","DPN-ox",NA,NA,"null"
"hydrogen ion","consumption-controlled-by","P0A9S1",NA,"15995211;20435762;21685167;22731523;361712;40956;4306747;7011418;9851711","null"
"hydrogen ion","reacts-with","lactald",NA,NA,"null"
"hydrogen ion","reacts-with","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"isodulcit","used-to-produce","beta;-L-rhamnopyranose",NA,NA,"null"
"isodulcit","consumption-controlled-by","P32156",NA,"15060078","null"
"lactald","used-to-produce","(S)-1,2-propanediol",NA,NA,"null"
"lactald","used-to-produce","DPN-ox",NA,NA,"null"
"lactald","used-to-produce","L(+)-lactate",NA,NA,"null"
"lactald","used-to-produce","L-fuculose-1-P",NA,NA,"null"
"lactald","used-to-produce","L-rhamnulose-1-P",NA,NA,"null"
"lactald","consumption-controlled-by","P0A9S1",NA,"15995211;20435762;21685167;22731523;361712;40956;4306747;7011418;9851711","null"
"lactald","chemical-affects","P25553",NA,"3275622;3308886;4310089;6345530","null"
"lactald","consumption-controlled-by","P25553",NA,"3275622;3308886;4310089;6345530","null"
"lactald","used-to-produce","hydrogen ion",NA,NA,"null"
"lactald","reacts-with","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"lactald","used-to-produce","nicotinamide adenine dinucleotide reduced",NA,NA,"null"
"lithium ion","chemical-affects","P32169",NA,"12962479;14339000;18085797;2558952;4975916;5341476;7582972;8774862","null"
"monoiodoacetate","chemical-affects","P25553",NA,"3275622;3308886;4310089;6345530","null"
"nicotinamide adenine dinucleotide reduced","used-to-produce","(S)-1,2-propanediol",NA,NA,"null"
"nicotinamide adenine dinucleotide reduced","used-to-produce","DPN-ox",NA,NA,"null"
"nicotinamide adenine dinucleotide reduced","consumption-controlled-by","P0A9S1",NA,"15995211;20435762;21685167;22731523;361712;40956;4306747;7011418;9851711","null"
"nicotinamide adenine dinucleotide reduced","chemical-affects","P25553",NA,"3275622;3308886;4310089;6345530","null"
"pyridine 3-aldehyde adenine dinucleotide","chemical-affects","P0A9S1",NA,"15995211;20435762;21685167;22731523;361712;40956;4306747;7011418;9851711","null"
