"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P08200","ProteinReference","Icd","Database of Interacting Proteins:DIP-10006N;EcoCyc:ISOCITDEH-SUBUNIT;EcoliWiki:b1136;MODBASE:P08200;NCBI Reference Sequences Database:NP_415654;Pride:P08200;Protein Model Portal:P08200;Protein Ontology:PRO_000022989;SWISS-MODEL:P08200;UniProt:P08200","InterPro:IPR004439;InterPro:IPR019818;InterPro:IPR024084;Panther:PTHR43504;Pfam:PF00180;Prosite:PS00470;Protein Data Bank:1AI2;Protein Data Bank:1AI3;Protein Data Bank:1BL5;Protein Data Bank:1CW1;Protein Data Bank:1CW4;Protein Data Bank:1CW7;Protein Data Bank:1GRO;Protein Data Bank:1GRP;Protein Data Bank:1HJ6;Protein Data Bank:1IDC;Protein Data Bank:1IDD;Protein Data Bank:1IDE;Protein Data Bank:1IDF;Protein Data Bank:1IKA;Protein Data Bank:1ISO;Protein Data Bank:1P8F;Protein Data Bank:1PB1;Protein Data Bank:1PB3;Protein Data Bank:1SJS;Protein Data Bank:3ICD;Protein Data Bank:3LCB;Protein Data Bank:4AJ3;Protein Data Bank:4AJA;Protein Data Bank:4AJB;Protein Data Bank:4AJC;Protein Data Bank:4AJR;Protein Data Bank:4AJS;Protein Data Bank:4BNP;Protein Data Bank:4ICD;Protein Data Bank:4P69;Protein Data Bank:5ICD;Protein Data Bank:6ICD;Protein Data Bank:7ICD;Protein Data Bank:8ICD;Protein Data Bank:9ICD;Smart:SM01329"
"P0ACX5","ProteinReference","FumD","EcoCyc:G6903-MONOMER;EcoliWiki:b1675;NCBI Reference Sequences Database:NP_416190;Pride:P0ACX5;Protein Model Portal:P0ACX5;UniProt:P0ACX5","InterPro:IPR024493;Pfam:PF10965"
"H2SO4","SmallMoleculeReference",NA,"CAS:14808-79-8;ChEBI:CHEBI:16189;ChemSpider:1085;EcoCyc:SULFATE;HMDB:HMDB01448;IAF1260:so4;KEGG LIGAND:C00059;MetaboLights:MTBLC16189;PubChem-compound:1117",NA
"6-p gluconate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58759;EcoCyc:CPD-2961;HMDB:HMDB01316;IAF1260:6pgc;KEGG LIGAND:C00345;MetaboLights:MTBLC58759;PubChem-compound:36688186;RefMet:6-Phosphogluconic acid",NA
"Hg++","SmallMoleculeReference",NA,"ChEBI:CHEBI:16793;ChemSpider:24800;EcoCyc:HG+2;HMDB:HMDB03625;IAF1260:hg2;KEGG LIGAND:C00703;PubChem-compound:26623",NA
"Vitamin MK 1","SmallMoleculeReference",NA,"ChEBI:CHEBI:16374;ChemSpider:243055;EcoCyc:CPD0-1367;PubChem-compound:276204",NA
"I-CIT","SmallMoleculeReference",NA,"CAS:30810-51-6;CAS:320-77-4;ChEBI:CHEBI:15562;ChemSpider:4573553;EcoCyc:THREO-DS-ISO-CITRATE;HMDB:HMDB01874;IAF1260:icit;KEGG LIGAND:C00451;KNApSAcK:C00001188;MetaboLights:MTBLC15562;PubChem-compound:5459771;RefMet:Isocitric acid",NA
"alpha;-ketobutyrate","SmallMoleculeReference",NA,"CAS:600-18-0;ChEBI:CHEBI:16763;ChemSpider:2829426;EcoCyc:2-OXOBUTANOATE;HMDB:HMDB00005;IAF1260:2obut;KEGG LIGAND:C00109;MetaboLights:MTBLC16763;PubChem-compound:3593277;RefMet:3-methyl pyruvic acid",NA
"keto-oxaloacetate","SmallMoleculeReference",NA,"CAS:328-42-7;ChEBI:CHEBI:16452;ChemSpider:144251;EcoCyc:OXALACETIC_ACID;HMDB:HMDB00223;IAF1260:oaa;KEGG LIGAND:C00036;MetaboLights:MTBLC16452;PubChem-compound:164550;RefMet:Oxaloacetic acid",NA
"NH4+","SmallMoleculeReference",NA,"CAS:14798-03-9;ChEBI:CHEBI:28938;ChemSpider:218;EcoCyc:AMMONIUM;HMDB:HMDB41827;IAF1260:nh4;KEGG LIGAND:C01342;MetaboLights:MTBLC28938;PubChem-compound:223",NA
"TeO2","SmallMoleculeReference",NA,"ChEBI:CHEBI:30477;ChemSpider:102958;EcoCyc:CPD-4544;HMDB:HMDB12288;PubChem-compound:115037;Wikipedia:Tellurite_(ion)",NA
"CoA","SmallMoleculeReference",NA,"CAS:85-61-0;ChEBI:CHEBI:57287;EcoCyc:CO-A;HMDB:HMDB01423;IAF1260:coa;KEGG LIGAND:C00010;KNApSAcK:C00007258;MetaboLights:MTBLC57287;PubChem-compound:25113190;RefMet:Coenzyme A;Wikipedia:Coenzyme_a",NA
"ribose-5P","SmallMoleculeReference",NA,"CAS:4300-28-1;ChEBI:CHEBI:78346;EcoCyc:RIBOSE-5P;HMDB:HMDB01548;IAF1260:42420;KEGG LIGAND:C00117;PubChem-compound:24794349",NA
"an electron-transfer quinol","SmallMoleculeReference",NA,"EcoCyc:ETR-Quinols",NA
"BTS","SmallMoleculeReference",NA,"CAS:127-17-3;ChEBI:CHEBI:15361;ChemSpider:96901;EcoCyc:PYRUVATE;HMDB:HMDB00243;IAF1260:pyr;KEGG LIGAND:C00022;KNApSAcK:C00001200;MetaboLights:MTBLC15361;PubChem-compound:107735;RefMet:Pyruvic acid;UMBBD Compound:c0159",NA
"suc","SmallMoleculeReference",NA,"CAS:110-15-6;ChEBI:CHEBI:30031;ChemSpider:140973;EcoCyc:SUC;HMDB:HMDB00254;IAF1260:succ;KEGG LIGAND:C00042;KNApSAcK:C00001205;MetaboLights:MTBLC30031;PubChem-compound:160419;RefMet:Succinic acid",NA
"2-hydroxy-1,2,3-propanetricarboxylic acid","SmallMoleculeReference",NA,"CAS:77-92-9;ChEBI:CHEBI:16947;ChemSpider:29081;EcoCyc:CIT;HMDB:HMDB00094;IAF1260:cit;KEGG LIGAND:C00158;KNApSAcK:C00007619;MetaboLights:MTBLC16947;PubChem-compound:31348;RefMet:Citric acid",NA
"carboxymethyl-coenzyme A","SmallMoleculeReference",NA,"EcoCyc:CPD0-1673;PubChem-compound:44123415",NA
"n-propionyl-CoA","SmallMoleculeReference",NA,"CAS:317-66-8;ChEBI:CHEBI:57392;EcoCyc:PROPIONYL-COA;HMDB:HMDB01275;IAF1260:ppcoa;KEGG LIGAND:C00100;MetaboLights:MTBLC57392;PubChem-compound:45266613;RefMet:Propionyl-CoA",NA
"2-oxopentanedionic acid","SmallMoleculeReference",NA,"CAS:328-50-7;ChEBI:CHEBI:16810;ChemSpider:144236;EcoCyc:2-KETOGLUTARATE;HMDB:HMDB00208;IAF1260:akg;KEGG LIGAND:C00026;KNApSAcK:C00000769;MetaboLights:MTBLC16810;PubChem-compound:164533;RefMet:Oxoglutaric acid",NA
"P06999","ProteinReference","PfkB","Database of Interacting Proteins:DIP-10465N;EcoCyc:6PFK-2-MONOMER;EcoliWiki:b1723;MODBASE:P06999;Mint:MINT-8178151;NCBI Reference Sequences Database:NP_416237;Pride:P06999;Protein Model Portal:P06999;Protein Ontology:PRO_000023515;SWISS-MODEL:P06999;UniProt:P06999","InterPro:IPR002173;InterPro:IPR011611;InterPro:IPR017583;InterPro:IPR029056;Pfam:PF00294;Prosite:PS00583;Prosite:PS00584;Protein Data Bank:3CQD;Protein Data Bank:3N1C;Protein Data Bank:3UMO;Protein Data Bank:3UMP;Protein Data Bank:3UQD;Protein Data Bank:3UQE"
"P0AC44","ProteinReference","SdhD","Database of Interacting Proteins:DIP-10838N;EcoCyc:SDH-MEMB2;EcoliWiki:b0722;MODBASE:P0AC44;NCBI Reference Sequences Database:NP_415250;Pride:P0AC44;Protein Model Portal:P0AC44;Protein Ontology:PRO_000023921;SWISS-MODEL:P0AC44;UniProt:P0AC44","InterPro:IPR000701;InterPro:IPR014312;InterPro:IPR034804;Pfam:PF01127;Protein Data Bank:1NEK;Protein Data Bank:1NEN;Protein Data Bank:2ACZ;Protein Data Bank:2AD0;Protein Data Bank:2WDQ;Protein Data Bank:2WDR;Protein Data Bank:2WDV;Protein Data Bank:2WP9;Protein Data Bank:2WS3;Protein Data Bank:2WU2;Protein Data Bank:2WU5"
"adenosine-5-diphosphate","SmallMoleculeReference",NA,"CAS:58-64-0;ChEBI:CHEBI:456216;ChemSpider:5414423;EcoCyc:ADP;HMDB:HMDB01341;IAF1260:adp;KEGG LIGAND:C00008;MetaboLights:MTBLC456216;PubChem-compound:7058055;RefMet:ADP",NA
"F","SmallMoleculeReference",NA,"ChEBI:CHEBI:17051;ChemSpider:26214;EcoCyc:F-;HMDB:HMDB00662;KEGG LIGAND:C00742;PubChem-compound:28179",NA
"an electron-transfer quinone","SmallMoleculeReference",NA,"EcoCyc:ETR-Quinones",NA
"P69054","ProteinReference","SdhC","Database of Interacting Proteins:DIP-10837N;EcoCyc:SDH-MEMB1;EcoliWiki:b0721;MODBASE:P69054;NCBI Reference Sequences Database:NP_415249;Pride:P69054;Protein Model Portal:P69054;Protein Ontology:PRO_000023920;SWISS-MODEL:P69054;UniProt:P69054","InterPro:IPR000701;InterPro:IPR014314;InterPro:IPR018495;InterPro:IPR034804;Pfam:PF01127;Prosite:PS01000;Prosite:PS01001;Protein Data Bank:1NEK;Protein Data Bank:1NEN;Protein Data Bank:2ACZ;Protein Data Bank:2AD0;Protein Data Bank:2WDQ;Protein Data Bank:2WDR;Protein Data Bank:2WDV;Protein Data Bank:2WP9;Protein Data Bank:2WS3;Protein Data Bank:2WU2;Protein Data Bank:2WU5"
"P11663","ProteinReference","FumE","EcoCyc:EG11162-MONOMER;EcoliWiki:b2929;NCBI Reference Sequences Database:NP_417404;Pride:P11663;Protein Model Portal:P11663;SWISS-MODEL:P11663;UniProt:P11663","InterPro:IPR007761;Pfam:PF05068;Protein Data Bank:3C8G"
"itaconic acid","SmallMoleculeReference",NA,"CAS:97-65-4;ChEBI:CHEBI:17240;ChemSpider:4573697;EcoCyc:ITACONATE;HMDB:HMDB02092;KEGG LIGAND:C00490;MetaboLights:MTBLC17240;PubChem-compound:5459996;RefMet:Itaconic acid",NA
"monoiodoacetate","SmallMoleculeReference",NA,"ChemSpider:452795;EcoCyc:IODOACETATE;PubChem-compound:519093",NA
"beta;-D-glucose 6-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58247;ChemSpider:10239176;EcoCyc:GLC-6-P;HMDB:HMDB03498;IAF1260:g6p;KEGG LIGAND:C01172;PubChem-compound:21604865",NA
"P0A993","ProteinReference","Fbp","EcoCyc:F16B-MONOMER;EcoliWiki:b4232;MODBASE:P0A993;NCBI Reference Sequences Database:NP_418653;Pride:P0A993;Protein Model Portal:P0A993;Protein Ontology:PRO_000022576;SWISS-MODEL:P0A993;Swiss-Model:P0A993;UniProt:P0A993","InterPro:IPR000146;InterPro:IPR020548;InterPro:IPR028343;InterPro:IPR033391;Panther:PTHR11556;Pfam:PF00316;Prints:PR00115;Prosite:PS00124;Protein Data Bank:2GQ1;Protein Data Bank:2OWZ;Protein Data Bank:2OX3;Protein Data Bank:2Q8M;Protein Data Bank:2QVR"
"P0A6T1","ProteinReference","Pgi","Database of Interacting Proteins:DIP-35887N;EcoCyc:PGLUCISOM;EcoliWiki:b4025;MODBASE:P0A6T1;NCBI Reference Sequences Database:NP_418449;Pride:P0A6T1;Protein Model Portal:P0A6T1;Protein Ontology:PRO_000025181;SWISS-MODEL:P0A6T1;Swiss-Model:P0A6T1;UniProt:P0A6T1","InterPro:IPR001672;InterPro:IPR018189;InterPro:IPR023096;InterPro:IPR035476;InterPro:IPR035482;Panther:PTHR11469;Pfam:PF00342;Prints:PR00662;Prosite:PS00174;Prosite:PS00765;Prosite:PS51463;Protein Data Bank:3NBU"
"P0A991","ProteinReference","FbaB","Database of Interacting Proteins:DIP-36197N;EcoCyc:FRUCBISALD-CLASSI-MONOMER;EcoliWiki:b2097;MODBASE:P0A991;NCBI Reference Sequences Database:NP_416600;Pride:P0A991;Protein Model Portal:P0A991;Protein Ontology:PRO_000022575;SWISS-MODEL:P0A991;UniProt:P0A991","InterPro:IPR002915;InterPro:IPR013785;Pfam:PF01791;Smart:SM01133"
"borohydride","SmallMoleculeReference",NA,"ChEBI:CHEBI:30157;ChemSpider:10608156;EcoCyc:BOROHYDRIDE;PubChem-compound:28123",NA
"P0AGE9","ProteinReference","SucD","Database of Interacting Proteins:DIP-31851N;EcoCyc:SUCCCOASYN-ALPHA;EcoliWiki:b0729;Mint:MINT-1219451;NCBI Reference Sequences Database:NP_415257;Pride:P0AGE9;Protein Model Portal:P0AGE9;Protein Ontology:PRO_000024005;SWISS-MODEL:P0AGE9;Swiss-Model:P0AGE9;UniProt:P0AGE9","InterPro:IPR003781;InterPro:IPR005810;InterPro:IPR005811;InterPro:IPR016040;InterPro:IPR016102;InterPro:IPR017440;InterPro:IPR033847;Pfam:PF00549;Pfam:PF02629;Prints:PR01798;Prosite:PS00399;Prosite:PS01216;Protein Data Bank:1CQI;Protein Data Bank:1CQJ;Protein Data Bank:1JKJ;Protein Data Bank:1JLL;Protein Data Bank:1SCU;Protein Data Bank:2NU6;Protein Data Bank:2NU7;Protein Data Bank:2NU8;Protein Data Bank:2NU9;Protein Data Bank:2NUA;Protein Data Bank:2SCU;Smart:SM00881"
"(2R)-2-hydroxy-3-(phosphooxy)-propanal","SmallMoleculeReference",NA,"CAS:591-57-1;ChEBI:CHEBI:59776;EcoCyc:GAP;HMDB:HMDB01112;IAF1260:g3p;KEGG LIGAND:C00118;PubChem-compound:24794350;RefMet:Glyceraldehyde-3-phosphate",NA
"adenosine-monophosphate","SmallMoleculeReference",NA,"CAS:61-19-8;ChEBI:CHEBI:456215;ChemSpider:10239183;EcoCyc:AMP;HMDB:HMDB00045;IAF1260:amp;KEGG LIGAND:C00020;MetaboLights:MTBLC456215;NCI Open DB:20264;PubChem-compound:15938965;RefMet:AMP",NA
"fluoropyruvate","SmallMoleculeReference",NA,"ChEBI:CHEBI:55522;ChemSpider:4296367;EcoCyc:CPD0-1353;PubChem-compound:5121664",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"D-glucopyranose 6-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:4170;EcoCyc:D-glucopyranose-6-phosphate;KEGG LIGAND:C00092",NA
"lithium ion","SmallMoleculeReference",NA,"ChEBI:CHEBI:49713;ChemSpider:26502;DrugBank:DB01356;EcoCyc:LI+;HMDB:HMDB05949;PubChem-compound:28486",NA
"P62707","ProteinReference","GpmA","Database of Interacting Proteins:DIP-35899N;EcoCyc:GPMA-MONOMER;EcoliWiki:b0755;Mint:MINT-1227975;NCBI Reference Sequences Database:NP_415276;Pride:P62707;Protein Model Portal:P62707;Protein Ontology:PRO_000022830;SWISS-MODEL:P62707;UniProt:P62707","InterPro:IPR001345;InterPro:IPR005952;InterPro:IPR013078;InterPro:IPR029033;Panther:PTHR11931;Pfam:PF00300;Prosite:PS00175;Protein Data Bank:1E58;Protein Data Bank:1E59;Smart:SM00855"
"bisphosphatidylglycerol","SmallMoleculeReference",NA,"ChEBI:CHEBI:62237;EcoCyc:CARDIOLIPIN;IAF1260:clpn120;IAF1260:clpn140;IAF1260:clpn141;IAF1260:clpn161;IAF1260:clpn180;IAF1260:clpn181;KEGG LIGAND:C05980",NA
"P31660","ProteinReference","PrpC","Database of Interacting Proteins:DIP-10579N;EcoCyc:G6198-MONOMER;EcoliWiki:b0333;MODBASE:P31660;NCBI Reference Sequences Database:NP_414867;Pride:P31660;Protein Model Portal:P31660;Protein Ontology:PRO_000023607;SWISS-MODEL:P31660;UniProt:P31660","InterPro:IPR002020;InterPro:IPR011278;InterPro:IPR016142;InterPro:IPR019810;InterPro:IPR024176;Panther:PTHR11739;Pfam:PF00285;Prints:PR00143;Prosite:PS00480"
"P0A9B2","ProteinReference","GapA","Database of Interacting Proteins:DIP-31848N;EcoCyc:GAPDH-A-MONOMER;EcoliWiki:b1779;Mint:MINT-1255410;NCBI Reference Sequences Database:NP_416293;Pride:P0A9B2;Protein Model Portal:P0A9B2;Protein Ontology:PRO_000022749;SWISS-MODEL:P0A9B2;UniProt:P0A9B2","InterPro:IPR006424;InterPro:IPR016040;InterPro:IPR020828;InterPro:IPR020829;InterPro:IPR020830;InterPro:IPR020831;Panther:PTHR10836;Pfam:PF00044;Pfam:PF02800;Prints:PR00078;Prosite:PS00071;Protein Data Bank:1DC3;Protein Data Bank:1DC4;Protein Data Bank:1DC5;Protein Data Bank:1DC6;Protein Data Bank:1GAD;Protein Data Bank:1GAE;Protein Data Bank:1S7C;Protein Data Bank:2VYN;Protein Data Bank:2VYV;Smart:SM00846"
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"S-Allyl acrylo-1-sulphinothioate","SmallMoleculeReference",NA,"ChEBI:CHEBI:28411;ChemSpider:58548;EcoCyc:CPD-9275;HMDB:HMDB33963;KEGG LIGAND:C07600;PubChem-compound:65036",NA
"2-hydroxy-3-nitropropionate","SmallMoleculeReference",NA,"EcoCyc:CPD0-2489;PubChem-compound:78448633",NA
"P36683","ProteinReference","AcnB","Database of Interacting Proteins:DIP-9044N;EcoCyc:ACONITATEDEHYDRB-MONOMER;EcoliWiki:b0118;MODBASE:P36683;NCBI Reference Sequences Database:NP_414660;Pride:P36683;Protein Model Portal:P36683;Protein Ontology:PRO_000022043;SWISS-MODEL:P36683;UniProt:P36683","InterPro:IPR001030;InterPro:IPR004406;InterPro:IPR015928;InterPro:IPR015929;InterPro:IPR015931;InterPro:IPR015932;InterPro:IPR015933;InterPro:IPR018136;Panther:PTHR43160:SF3;Pfam:PF00330;Pfam:PF06434;Pfam:PF11791;Prosite:PS00450;Prosite:PS01244;Protein Data Bank:1L5J"
"P23538","ProteinReference","PpsA","Database of Interacting Proteins:DIP-10552N;EcoCyc:PEPSYNTH-MONOMER;EcoliWiki:b1702;MODBASE:P23538;NCBI Reference Sequences Database:NP_416217;Pride:P23538;Protein Model Portal:P23538;Protein Ontology:PRO_000023582;SWISS-MODEL:P23538;UniProt:P23538","InterPro:IPR000121;InterPro:IPR002192;InterPro:IPR006319;InterPro:IPR008279;InterPro:IPR013815;InterPro:IPR015813;InterPro:IPR018274;InterPro:IPR023151;Panther:PTHR43030:SF1;Pfam:PF00391;Pfam:PF01326;Pfam:PF02896;Prosite:PS00370;Prosite:PS00742"
"tetraoxovanadate","SmallMoleculeReference",NA,"ChEBI:CHEBI:46442;ChemSpider:4576437;EcoCyc:CPD-4584;KEGG LIGAND:C11627;PubChem-compound:61672;Wikipedia:VO4",NA
"P05042","ProteinReference","FumC","Database of Interacting Proteins:DIP-9719N;EcoCyc:FUMC-MONOMER;EcoliWiki:b1611;MODBASE:P05042;NCBI Reference Sequences Database:NP_416128;Pride:P05042;Protein Model Portal:P05042;Protein Ontology:PRO_000022736;SWISS-MODEL:P05042;UniProt:P05042","InterPro:IPR000362;InterPro:IPR005677;InterPro:IPR008948;InterPro:IPR018951;InterPro:IPR020557;InterPro:IPR022761;InterPro:IPR024083;Panther:PTHR11444;Pfam:PF00206;Pfam:PF10415;Prints:PR00149;Prosite:PS00163;Protein Data Bank:1FUO;Protein Data Bank:1FUP;Protein Data Bank:1FUQ;Protein Data Bank:1FUR;Protein Data Bank:1KQ7;Protein Data Bank:1YFE;Protein Data Bank:2FUS"
"P21599","ProteinReference","PykA","Database of Interacting Proteins:DIP-10622N;EcoCyc:PKII-MONOMER;EcoliWiki:b1854;MODBASE:P21599;Mint:MINT-1238649;NCBI Reference Sequences Database:NP_416368;Pride:P21599;Protein Model Portal:P21599;Protein Ontology:PRO_000023655;SWISS-MODEL:P21599;UniProt:P21599","InterPro:IPR001697;InterPro:IPR011037;InterPro:IPR015793;InterPro:IPR015795;InterPro:IPR015813;InterPro:IPR018209;Panther:PTHR11817;Pfam:PF00224;Pfam:PF02887;Prints:PR01050;Prosite:PS00110"
"Zn(II)","SmallMoleculeReference",NA,"CAS:7440-66-6;ChEBI:CHEBI:29105;ChemSpider:29723;EcoCyc:ZN+2;HMDB:HMDB01303;IAF1260:zn2;KEGG LIGAND:C00038;MetaboLights:MTBLC29105;PubChem-compound:32051",NA
"phosphoglycolate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58033;EcoCyc:CPD-67;HMDB:HMDB00816;IAF1260:2pglyc;KEGG LIGAND:C00988;MetaboLights:MTBLC58033;PubChem-compound:24916760",NA
"P0A9G6","ProteinReference","AceA","Database of Interacting Proteins:DIP-35893N;EcoCyc:ISOCIT-LYASE-MONOMER;EcoliWiki:b4015;MODBASE:P0A9G6;NCBI Reference Sequences Database:NP_418439;Pride:P0A9G6;Protein Model Portal:P0A9G6;Protein Ontology:PRO_000022036;SWISS-MODEL:P0A9G6;UniProt:P0A9G6","InterPro:IPR006254;InterPro:IPR015813;InterPro:IPR018523;Panther:PTHR21631;Pfam:PF00463;Prosite:PS00161;Protein Data Bank:1IGW"
"Ag+","SmallMoleculeReference",NA,"CAS:14701-21-4;ChEBI:CHEBI:49468;ChemSpider:94565;EcoCyc:AG+;HMDB:HMDB02659;IAF1260:ag;PubChem-compound:104755",NA
"ethylenediaminetetraacetate","SmallMoleculeReference",NA,"ChEBI:CHEBI:64755;EcoCyc:EDTA;HMDB:HMDB15109;KEGG LIGAND:C00284;PubChem-compound:5246202;RefMet:Edetic Acid",NA
"1-phosphatidylglycerol","SmallMoleculeReference",NA,"ChEBI:CHEBI:64716;EcoCyc:L-1-PHOSPHATIDYL-GLYCEROL;IAF1260:pg120;IAF1260:pg140;IAF1260:pg141;IAF1260:pg181;KEGG LIGAND:C00344",NA
"potassium chloride","SmallMoleculeReference",NA,"ChEBI:CHEBI:32588;ChemSpider:4707;DrugBank:DB00761;EcoCyc:KCL;KEGG LIGAND:D02060;PubChem-compound:4873",NA
"(S)-malic acid","SmallMoleculeReference",NA,"CAS:6915-15-7;CAS:97-67-6;ChEBI:CHEBI:15589;ChemSpider:4573566;EcoCyc:MAL;HMDB:HMDB00156;IAF1260:mal__L;KEGG LIGAND:C00149;MetaboLights:MTBLC15589;PubChem-compound:5459792;RefMet:Malic acid",NA
"(Z)-prop-1-ene-1,2,3-tricarboxylate","SmallMoleculeReference",NA,"CAS:585-84-2;ChEBI:CHEBI:16383;ChemSpider:4573582;EcoCyc:CIS-ACONITATE;HMDB:HMDB00072;IAF1260:acon_C;KEGG LIGAND:C00417;KNApSAcK:C00001177;MetaboLights:MTBLC16383;PubChem-compound:5459816;RefMet:Cis-Aconitic acid",NA
"D-Glycerate 2-phosphate","SmallMoleculeReference",NA,"CAS:2553-59-5;ChEBI:CHEBI:58289;EcoCyc:2-PG;HMDB:HMDB03391;IAF1260:2pg;KEGG LIGAND:C00631;MetaboLights:MTBLC58289;PubChem-compound:40467846;RefMet:2-Phosphoglyceric acid",NA
"13-DPG","SmallMoleculeReference","13-DPG","CAS:1981-49-3;ChEBI:CHEBI:57604;ChemSpider:19698372;EcoCyc:DPG;HMDB:HMDB01270;IAF1260:13dpg;KEGG LIGAND:C00236;MetaboLights:MTBLC57604;PubChem-compound:46878409;RefMet:3-phospho-D-glyceroyl dihydrogen phosphate",NA
"3-nitropropanoate","SmallMoleculeReference",NA,"CAS:504-88-1;ChEBI:CHEBI:59899;ChemSpider:1615;EcoCyc:CPD-8147;HMDB:HMDB34259;KEGG LIGAND:C05669;NCI Open DB:64266;PubChem-compound:6971075;RefMet:Bovinocidin",NA
"3-bromo-2-oxopropanoic acid","SmallMoleculeReference",NA,"ChEBI:CHEBI:131592;ChemSpider:5362762;EcoCyc:3-BROMOPYRUVATE;PubChem-compound:6994776;RefMet:Bromopyruvicacid",NA
"Methylmalonic acid","SmallMoleculeReference",NA,"CAS:516-05-2;ChEBI:CHEBI:17453;ChemSpider:4573689;EcoCyc:CPD-546;HMDB:HMDB00202;KEGG LIGAND:C02170;PubChem-compound:5459982;RefMet:Methylmalonic acid",NA
