"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"acetate","SmallMoleculeReference",NA,"CAS:64-19-7;CAS:71-50-1;ChEBI:CHEBI:30089;ChemSpider:170;DrugBank:DB03166;EcoCyc:ACET;HMDB:HMDB00042;IAF1260:ac;KEGG LIGAND:C00033;MetaboLights:MTBLC30089;PubChem-compound:175;RefMet:Acetic acid",NA
"succinate","SmallMoleculeReference",NA,"CAS:110-15-6;ChEBI:CHEBI:30031;ChemSpider:140973;EcoCyc:SUC;HMDB:HMDB00254;IAF1260:succ;KEGG LIGAND:C00042;KNApSAcK:C00001205;MetaboLights:MTBLC30031;PubChem-compound:160419;RefMet:Succinic acid",NA
"3-bromo-2-oxopropanoic acid","SmallMoleculeReference",NA,"ChEBI:CHEBI:131592;ChemSpider:5362762;EcoCyc:3-BROMOPYRUVATE;PubChem-compound:6994776;RefMet:Bromopyruvicacid",NA
"P15770","ProteinReference","AroE","Database of Interacting Proteins:DIP-9153N;EcoCyc:AROE-MONOMER;EcoliWiki:b3281;MODBASE:P15770;Mint:MINT-1246863;NCBI Reference Sequences Database:NP_417740;Pride:P15770;Protein Model Portal:P15770;Protein Ontology:PRO_000022146;SWISS-MODEL:P15770;UniProt:P15770","InterPro:IPR006151;InterPro:IPR011342;InterPro:IPR013708;InterPro:IPR016040;InterPro:IPR022893;Pfam:PF01488;Pfam:PF08501;Protein Data Bank:1NYT"
"PLP","SmallMoleculeReference","PLP","CAS:54-47-7;ChEBI:CHEBI:597326;ChemSpider:559203;EcoCyc:PYRIDOXAL_PHOSPHATE;HMDB:HMDB01491;IAF1260:pydx5p;KEGG LIGAND:C00018;MetaboLights:MTBLC597326;PubChem-compound:644168;RefMet:Pyridoxal 5'-phosphate",NA
"P05194","ProteinReference","AroD","EcoCyc:AROD-MONOMER;EcoliWiki:b1693;MODBASE:P05194;NCBI Reference Sequences Database:NP_416208;Pride:P05194;Protein Model Portal:P05194;Protein Ontology:PRO_000022145;SWISS-MODEL:P05194;Swiss-Model:P05194;UniProt:P05194","InterPro:IPR001381;InterPro:IPR013785;InterPro:IPR018508;Pfam:PF01487;Prosite:PS01028"
"(6R)-6-fluoro-5-enolpyruvoylshikimate 3-phosphate","SmallMoleculeReference",NA,"EcoCyc:6R-6-FLUORO-EPSP;PubChem-compound:46926329",NA
"P0A6D5","ProteinReference","YdiB","Database of Interacting Proteins:DIP-47967N;EcoCyc:EG11234-MONOMER;EcoliWiki:b1692;MODBASE:P0A6D5;Mint:MINT-1283305;NCBI Reference Sequences Database:NP_416207;Pride:P0A6D5;Protein Model Portal:P0A6D5;SWISS-MODEL:P0A6D5;UniProt:P0A6D5","InterPro:IPR013708;InterPro:IPR016040;InterPro:IPR022872;InterPro:IPR022893;Pfam:PF08501;Protein Data Bank:1NPD;Protein Data Bank:1O9B;Protein Data Bank:1VI2"
"shikimate","SmallMoleculeReference",NA,"CAS:138-59-0;ChEBI:CHEBI:36208;ChemSpider:5414360;EcoCyc:SHIKIMATE;HMDB:HMDB03070;IAF1260:skm;KEGG LIGAND:C00493;PubChem-compound:7057976;RefMet:Shikimic acid",NA
"(6S)-6-fluoro-EPSP","SmallMoleculeReference",NA,"EcoCyc:6S-6-FLUORO-EPSP;PubChem-compound:46926224",NA
"3-phosphoshikimate","SmallMoleculeReference",NA,"ChEBI:CHEBI:145989;EcoCyc:SHIKIMATE-5P;IAF1260:skm5p;KEGG LIGAND:C03175;PubChem-compound:14506806",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"5-de-H-quinate","SmallMoleculeReference",NA,"CAS:10534-44-8;ChEBI:CHEBI:32364;ChemSpider:4573866;EcoCyc:DEHYDROQUINATE;HMDB:HMDB12710;IAF1260:3dhq;KEGG LIGAND:C00944;PubChem-compound:5460271;RefMet:3-Dehydroquinate",NA
"P0A6D3","ProteinReference","AroA","Database of Interacting Proteins:DIP-48256N;EcoCyc:AROA-MONOMER;EcoliWiki:b0908;MODBASE:P0A6D3;NCBI Reference Sequences Database:NP_415428;Pride:P0A6D3;Protein Model Portal:P0A6D3;Protein Ontology:PRO_000022142;SWISS-MODEL:P0A6D3;UniProt:P0A6D3","InterPro:IPR001986;InterPro:IPR006264;InterPro:IPR013792;InterPro:IPR023193;Pfam:PF00275;Prosite:PS00104;Prosite:PS00885;Protein Data Bank:1EPS;Protein Data Bank:1G6S;Protein Data Bank:1G6T;Protein Data Bank:1MI4;Protein Data Bank:1P88;Protein Data Bank:1P89;Protein Data Bank:1Q0I;Protein Data Bank:1Q0J;Protein Data Bank:1Q36;Protein Data Bank:1X8R;Protein Data Bank:1X8T;Protein Data Bank:2AA9;Protein Data Bank:2AAY;Protein Data Bank:2PQ9;Protein Data Bank:2QFQ;Protein Data Bank:2QFS;Protein Data Bank:2QFT;Protein Data Bank:2QFU;Protein Data Bank:3FJX;Protein Data Bank:3FJZ;Protein Data Bank:3FK0;Protein Data Bank:3FK1"
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"diethylpyrocarbonate","SmallMoleculeReference",NA,"ChEBI:CHEBI:59051;ChemSpider:2943;EcoCyc:DIETHYLPYROCARBONATE;HMDB:HMDB32873;KEGG LIGAND:C11592;PubChem-compound:3051",NA
"P12008","ProteinReference","AroC","EcoCyc:AROC-MONOMER;EcoliWiki:b2329;MODBASE:P12008;NCBI Reference Sequences Database:NP_416832;Pride:P12008;Protein Model Portal:P12008;Protein Ontology:PRO_000022144;SWISS-MODEL:P12008;Swiss-Model:P12008;UniProt:P12008","InterPro:IPR000453;InterPro:IPR020541;Panther:PTHR21085;Pfam:PF01264;Prosite:PS00787;Prosite:PS00788;Prosite:PS00789"
"P0A6D7","ProteinReference","AroK","Database of Interacting Proteins:DIP-48271N;EcoCyc:AROK-MONOMER;EcoliWiki:b3390;MODBASE:P0A6D7;Mint:MINT-1299909;NCBI Reference Sequences Database:YP_026215;Pride:P0A6D7;Protein Model Portal:P0A6D7;Protein Ontology:PRO_000022150;SWISS-MODEL:P0A6D7;UniProt:P0A6D7","InterPro:IPR000623;InterPro:IPR023000;InterPro:IPR027417;InterPro:IPR031322;Pfam:PF01202;Prints:PR01100;Prosite:PS01128;Protein Data Bank:1KAG"
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"5-enolpyruvoyl-shikimate 3-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:57701;EcoCyc:3-ENOLPYRUVYL-SHIKIMATE-5P;IAF1260:3psme;KEGG LIGAND:C01269;PubChem-compound:14506801",NA
"phosphoenolpyruvate","SmallMoleculeReference",NA,"CAS:138-08-9;ChEBI:CHEBI:58702;ChemSpider:2907208;EcoCyc:PHOSPHO-ENOL-PYRUVATE;HMDB:HMDB00263;IAF1260:pep;KEGG LIGAND:C00074;PubChem-compound:3674425;RefMet:Phosphoenolpyruvic acid",NA
"chloride ion","SmallMoleculeReference",NA,"ChEBI:CHEBI:17996;ChemSpider:306;EcoCyc:CL-;HMDB:HMDB00492;IAF1260:cl;KEGG LIGAND:C00698;MetaboLights:MTBLC17996;PubChem-compound:312;UMBBD Compound:c0884",NA
"beta;-NAD(P)+","SmallMoleculeReference",NA,"ChEBI:CHEBI:13390;EcoCyc:NAD-P-OR-NOP",NA
"NAD(P)H","SmallMoleculeReference",NA,"ChEBI:CHEBI:13392;EcoCyc:NADH-P-OR-NOP",NA
