"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"adenosine-5'-triphosphate","SmallMoleculeReference",NA,"CAS:56-65-5;ChEBI:CHEBI:30616;ChemSpider:4574455;EcoCyc:ATP;HMDB:HMDB00538;IAF1260:atp;KEGG LIGAND:C00002;MetaboLights:MTBLC30616;PubChem-compound:5461108;RefMet:ATP",NA
"DHAP","SmallMoleculeReference","DHAP","CAS:57-04-5;ChEBI:CHEBI:57642;ChemSpider:3833110;EcoCyc:DIHYDROXY-ACETONE-PHOSPHATE;HMDB:HMDB01473;IAF1260:dhap;KEGG LIGAND:C00111;MetaboLights:MTBLC57642;PubChem-compound:4643300;RefMet:Dihydroxyacetone phosphate",NA
"galactitol 1-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:60083;ChemSpider:20016052;EcoCyc:GALACTITOL-1-PHOSPHATE;IAF1260:galt1p;KEGG LIGAND:C06311;PubChem-compound:21145148",NA
"nicotinamide adenine dinucleotide reduced","SmallMoleculeReference",NA,"CAS:58-68-4;ChEBI:CHEBI:57945;ChemSpider:10239197;EcoCyc:NADH;HMDB:HMDB01487;IAF1260:nadh;KEGG LIGAND:C00004;MetaboLights:MTBLC57945;PubChem-compound:21604869;RefMet:NADH",NA
"P37188","ProteinReference","GatB","Database of Interacting Proteins:DIP-9744N;EcoCyc:GATB-MONOMER;EcoliWiki:b2093;Mint:MINT-1222883;NCBI Reference Sequences Database:NP_416596;Pride:P37188;Protein Model Portal:P37188;Protein Ontology:PRO_000022754;SWISS-MODEL:P37188;Swiss-Model:P37188;UniProt:P37188","InterPro:IPR003501;InterPro:IPR013011;Pfam:PF02302;Prosite:PS51099"
"an [HPr]-L-histidine","SmallMoleculeReference",NA,"EcoCyc:Hpr-Histidine;KEGG LIGAND:C00615",NA
"galactitol","SmallMoleculeReference",NA,"CAS:608-66-2;ChEBI:CHEBI:16813;ChemSpider:11357;EcoCyc:GALACTITOL;HMDB:HMDB00107;IAF1260:galt;KEGG LIGAND:C01697;MetaboLights:MTBLC16813;PubChem-compound:11850;RefMet:Galactitol",NA
"P69831","ProteinReference","GatC","EcoCyc:GATC-MONOMER;EcoliWiki:b2092;NCBI Reference Sequences Database:NP_416595;Pride:P69831;Protein Model Portal:P69831;Protein Ontology:PRO_000022755;UniProt:P69831","InterPro:IPR004703;InterPro:IPR013014;InterPro:IPR013853;Pfam:PF03611;Prosite:PS51104"
"P0AB74","ProteinReference","Kba","Database of Interacting Proteins:DIP-47961N;EcoCyc:TAGAALDOL1-MONOMER;EcoliWiki:b3137;MODBASE:P0AB74;Mint:MINT-1279079;NCBI Reference Sequences Database:NP_417606;Pride:P0AB74;Protein Model Portal:P0AB74;Protein Ontology:PRO_000023044;SWISS-MODEL:P0AB74;UniProt:P0AB74","InterPro:IPR000771;InterPro:IPR011288;InterPro:IPR013785;InterPro:IPR023788;Pfam:PF01116;Prosite:PS00602;Prosite:PS00806;Protein Data Bank:1GVF"
"P69828","ProteinReference","GatA","Database of Interacting Proteins:DIP-47900N;EcoCyc:GATA-MONOMER;EcoliWiki:b2094;MODBASE:P69828;Mint:MINT-1300341;NCBI Reference Sequences Database:NP_416597;Pride:P69828;Protein Model Portal:P69828;Protein Ontology:PRO_000022753;SWISS-MODEL:P69828;UniProt:P69828","InterPro:IPR002178;InterPro:IPR016152;Pfam:PF00359;Prosite:PS51094"
"P0C8K0","ProteinReference","KbaZ","Database of Interacting Proteins:DIP-9075N;EcoCyc:G7631-MONOMER;EcoliWiki:b3132;NCBI Reference Sequences Database:NP_417601;Pride:P0C8K0;Protein Model Portal:P0C8K0;SWISS-MODEL:P0C8K0;Swiss-Model:P42903;UniProt:P0C8K0","InterPro:IPR012062;InterPro:IPR013785;InterPro:IPR023435;Pfam:PF08013"
"P0A9S3","ProteinReference","GatD","Database of Interacting Proteins:DIP-47890N;EcoCyc:GALACTITOLPDEHYD-MONOMER;EcoliWiki:b2091;MODBASE:P0A9S3;Mint:MINT-8389742;NCBI Reference Sequences Database:NP_416594;Pride:P0A9S3;Protein Model Portal:P0A9S3;Protein Ontology:PRO_000022756;SWISS-MODEL:P0A9S3;UniProt:P0A9S3","InterPro:IPR002328;InterPro:IPR011032;InterPro:IPR013149;InterPro:IPR013154;InterPro:IPR016040;InterPro:IPR020843;Panther:PTHR11695;Pfam:PF00107;Pfam:PF08240;Prosite:PS00059;Protein Data Bank:4A2C;Protein Data Bank:4UEJ;Protein Data Bank:4UEK;Protein Data Bank:4UEO;Smart:SM00829"
"an [HPr protein]-Npi;-phospho-L-histidine","SmallMoleculeReference",NA,"ChEBI:CHEBI:64837;EcoCyc:Hpr-pi-phospho-L-histidines;KEGG LIGAND:C04261",NA
