"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P0A6T5","ProteinReference","FolE","Database of Interacting Proteins:DIP-9676N;EcoCyc:GTP-CYCLOHYDRO-I-MONOMER;EcoO157Cyc:FOLE-MONOMER;EcoliWiki:b2153;Mint:MINT-6732927;NCBI Reference Sequences Database:NP_416658;Pride:P0A6T5;Protein Model Portal:P0A6T5;SWISS-MODEL:P0A6T5;UniProt:P0A6T5","InterPro:IPR001474;InterPro:IPR018234;InterPro:IPR020602;Panther:PTHR11109;Pfam:PF01227;Prosite:PS00859;Prosite:PS00860;Protein Data Bank:1A8R;Protein Data Bank:1A9C;Protein Data Bank:1FBX;Protein Data Bank:1GTP;Protein Data Bank:1N3R;Protein Data Bank:1N3S;Protein Data Bank:1N3T"
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"UTP","SmallMoleculeReference",NA,"CAS:63-39-8;ChEBI:CHEBI:46398;ChemSpider:5414500;EcoCyc:UTP;HMDB:HMDB00285;IAF1260:utp;KEGG LIGAND:C00075;MetaboLights:MTBLC46398;PubChem-compound:7058168;RefMet:UTP",NA
"TTP","SmallMoleculeReference",NA,"CAS:365-08-2;ChEBI:CHEBI:37568;ChemSpider:10160750;EcoCyc:TTP;HMDB:HMDB01342;IAF1260:dttp;KEGG LIGAND:C00459;MetaboLights:MTBLC37568;PubChem-compound:11988283;RefMet:TTP",NA
"NH4+","SmallMoleculeReference",NA,"CAS:14798-03-9;ChEBI:CHEBI:28938;ChemSpider:218;EcoCyc:AMMONIUM;HMDB:HMDB41827;IAF1260:nh4;KEGG LIGAND:C01342;MetaboLights:MTBLC28938;PubChem-compound:223",NA
"GDP","SmallMoleculeReference",NA,"CAS:146-91-8;ChEBI:CHEBI:58189;ChemSpider:10239187;EcoCyc:GDP;HMDB:HMDB01201;IAF1260:gdp;KEGG LIGAND:C00035;MetaboLights:MTBLC58189;PubChem-compound:21604868;RefMet:GDP",NA
"preQ0","SmallMoleculeReference",NA,"ChEBI:CHEBI:45075;ChemSpider:393739;DrugBank:DB03074;EcoCyc:7-CYANO-7-DEAZAGUANINE;KEGG LIGAND:C15996;PubChem-compound:446357",NA
"P65870","ProteinReference","QueD","EcoCyc:G7431-MONOMER;EcoliWiki:b2765;MODBASE:P65870;Mint:MINT-1299113;NCBI Reference Sequences Database:NP_417245;Pride:P65870;Protein Model Portal:P65870;SWISS-MODEL:P65870;UniProt:P65870","InterPro:IPR007115;Panther:PTHR12589;Pfam:PF01242;Protein Data Bank:3QN0;Protein Data Bank:3QN9;Protein Data Bank:3QNA;Protein Data Bank:4NTK;Protein Data Bank:4NTM;Protein Data Bank:4NTN"
"7-carboxy-7-deazaguanine","SmallMoleculeReference",NA,"ChEBI:CHEBI:61036;EcoCyc:CPD-13043;PubChem-compound:49852357",NA
"6-carboxytetrahydropterin","SmallMoleculeReference",NA,"ChEBI:CHEBI:61032;EcoCyc:CPD0-1699;PubChem-compound:44123380",NA
