"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"TDP","SmallMoleculeReference",NA,"CAS:491-97-4;ChEBI:CHEBI:58369;ChemSpider:19989845;EcoCyc:TDP;HMDB:HMDB01274;IAF1260:dtdp;KEGG LIGAND:C00363;MetaboLights:MTBLC58369;PubChem-compound:21124327;RefMet:dTDP",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"UDPG","SmallMoleculeReference",NA,"CAS:133-89-1;ChEBI:CHEBI:58367;EcoCyc:UDP-GLUCOSE;HMDB:HMDB00286;KNApSAcK:C00001514;PubChem-compound:44229134",NA
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"P0AC78","ProteinReference","Rfe","Database of Interacting Proteins:DIP-48083N;EcoCyc:GLCNACPTRANS-MONOMER;EcoliWiki:b3784;NCBI Reference Sequences Database:NP_418231;Pride:P0AC78;Protein Model Portal:P0AC78;Protein Ontology:PRO_000024218;UniProt:P0AC78","InterPro:IPR000715;InterPro:IPR012750;Panther:PTHR22926;Pfam:PF00953"
"P37744","ProteinReference","RfbA","EcoCyc:DTDPGLUCOSEPP-MONOMER;EcoliWiki:b2039;MODBASE:P37744;NCBI Reference Sequences Database:NP_416543;Pride:P37744;Protein Model Portal:P37744;Protein Ontology:PRO_000023783;SWISS-MODEL:P37744;UniProt:P37744","InterPro:IPR005835;InterPro:IPR005907;InterPro:IPR029044;Panther:PTHR43532;Pfam:PF00483;Protein Data Bank:1H5R;Protein Data Bank:1H5S;Protein Data Bank:1H5T"
"glu","SmallMoleculeReference","glu","CAS:56-86-0;ChEBI:CHEBI:29985;ChemSpider:4573882;EcoCyc:GLT;HMDB:HMDB00148;IAF1260:glu__L;KEGG LIGAND:C00025;KNApSAcK:C00001358;MetaboLights:MTBLC29985;PubChem-compound:5460299;RefMet:Glutamic acid",NA
"nicotinamide adenine dinucleotide reduced","SmallMoleculeReference",NA,"CAS:58-68-4;ChEBI:CHEBI:57945;ChemSpider:10239197;EcoCyc:NADH;HMDB:HMDB01487;IAF1260:nadh;KEGG LIGAND:C00004;MetaboLights:MTBLC57945;PubChem-compound:21604869;RefMet:NADH",NA
"acetyl coenzyme-A","SmallMoleculeReference",NA,"CAS:72-89-9;ChEBI:CHEBI:57288;EcoCyc:ACETYL-COA;HMDB:HMDB01206;IAF1260:accoa;KEGG LIGAND:C00024;KNApSAcK:C00007259;MetaboLights:MTBLC57288;PubChem-compound:45266541;RefMet:Acetyl-CoA;UMBBD Compound:c0031",NA
"NH4+","SmallMoleculeReference",NA,"CAS:14798-03-9;ChEBI:CHEBI:28938;ChemSpider:218;EcoCyc:AMMONIUM;HMDB:HMDB41827;IAF1260:nh4;KEGG LIGAND:C01342;MetaboLights:MTBLC28938;PubChem-compound:223",NA
"TDP-4N-acetyl-alpha;-D-fucosamine","SmallMoleculeReference",NA,"ChEBI:CHEBI:68493;EcoCyc:TDP-FUC4NAC;HMDB:HMDB12222;IAF1260:dtdp4aaddg;KEGG LIGAND:C06018;PubChem-compound:50909894",NA
"CoA","SmallMoleculeReference",NA,"CAS:85-61-0;ChEBI:CHEBI:57287;EcoCyc:CO-A;HMDB:HMDB01423;IAF1260:coa;KEGG LIGAND:C00010;KNApSAcK:C00007258;MetaboLights:MTBLC57287;PubChem-compound:25113190;RefMet:Coenzyme A;Wikipedia:Coenzyme_a",NA
"dTDP-6-deoxy-beta;-L-mannose","SmallMoleculeReference",NA,"CAS:572-96-3;ChEBI:CHEBI:57510;EcoCyc:DTDP-RHAMNOSE;HMDB:HMDB06354;IAF1260:dtdprmn;KEGG LIGAND:C03319;PubChem-compound:25245982",NA
"P27836","ProteinReference","RffM","Database of Interacting Proteins:DIP-11132N;EcoCyc:UDPMANACATRANS-MONOMER;EcoliWiki:b3794;Mint:MINT-1229961;NCBI Reference Sequences Database:NP_418242;Pride:P27836;Protein Model Portal:P27836;SWISS-MODEL:P27836;UniProt:P27836","CAZy:GT26;InterPro:IPR004629;InterPro:IPR023085;Panther:PTHR34136;Pfam:PF03808"
"UMP","SmallMoleculeReference","UMP","CAS:58-97-9;ChEBI:CHEBI:57865;ChemSpider:1399139;EcoCyc:UMP;HMDB:HMDB00288;IAF1260:ump;KEGG LIGAND:C00105;MetaboLights:MTBLC57865;PubChem-compound:1778309;RefMet:UMP",NA
"P27832","ProteinReference","RffC","EcoCyc:TDPFUCACTRANS-MONOMER;EcoliWiki:b3790;MODBASE:P27832;NCBI Reference Sequences Database:YP_026256;Pride:P27832;Protein Model Portal:P27832;SWISS-MODEL:P27832;UniProt:P27832","InterPro:IPR000182;InterPro:IPR002110;InterPro:IPR012752;InterPro:IPR016181;InterPro:IPR020683;Prosite:PS51186"
"P27833","ProteinReference","WecE","EcoCyc:RFFTRANS-MONOMER;EcoliWiki:b3791;MODBASE:P27833;NCBI Reference Sequences Database:NP_418238;Pride:P27833;Protein Model Portal:P27833;Protein Ontology:PRO_000023732;SWISS-MODEL:P27833;UniProt:P27833","InterPro:IPR000653;InterPro:IPR012749;InterPro:IPR015421;InterPro:IPR015422;InterPro:IPR015424;InterPro:IPR032894;Pfam:PF01041;Protein Data Bank:4PIW;Protein Data Bank:4ZAH"
"lipid I","SmallMoleculeReference","lipid I","ChEBI:CHEBI:62959;EcoCyc:ACETYL-D-GLUCOSAMINYLDIPHOSPHO-UNDECAPRE;IAF1260:unaga;KEGG LIGAND:C01289;PubChem-compound:52921677",NA
"P27830","ProteinReference","RffG","EcoCyc:DTDPGLUCDEHYDRAT2-MONOMER;EcoliWiki:b3788;MODBASE:P27830;NCBI Reference Sequences Database:YP_026255;Pride:P27830;Protein Model Portal:P27830;SWISS-MODEL:P27830;UniProt:P27830","InterPro:IPR005888;InterPro:IPR016040;Panther:PTHR10366:SF41;Pfam:PF16363;Protein Data Bank:1BXK"
