"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"3,3-dimethyl-2-oxobutyric acid 5-(6-aminopurin-9-yl)-3,4-dihydroxytetrahydrofuran-2-ylmethyl ester","SmallMoleculeReference",NA,"EcoCyc:CPD0-1141;PubChem-compound:25200690",NA
"CoA","SmallMoleculeReference",NA,"CAS:85-61-0;ChEBI:CHEBI:57287;EcoCyc:CO-A;HMDB:HMDB01423;IAF1260:coa;KEGG LIGAND:C00010;KNApSAcK:C00007258;MetaboLights:MTBLC57287;PubChem-compound:25113190;RefMet:Coenzyme A;Wikipedia:Coenzyme_a",NA
"cys","SmallMoleculeReference","cys","CAS:4371-52-2;CAS:52-90-4;ChEBI:CHEBI:35235;EcoCyc:CYS;HMDB:HMDB00574;IAF1260:cys__L;KEGG LIGAND:C00097;KNApSAcK:C00001351;MetaboLights:MTBLC35235;PubChem-compound:6419722;RefMet:Cysteine",NA
"NADPH","SmallMoleculeReference",NA,"CAS:2646-71-1;ChEBI:CHEBI:57783;ChemSpider:10239199;EcoCyc:NADPH;HMDB:HMDB00221;IAF1260:nadph;KEGG LIGAND:C00005;MetaboLights:MTBLC57783;PubChem-compound:15983949;RefMet:NADPH",NA
"BTS","SmallMoleculeReference",NA,"CAS:127-17-3;ChEBI:CHEBI:15361;ChemSpider:96901;EcoCyc:PYRUVATE;HMDB:HMDB00243;IAF1260:pyr;KEGG LIGAND:C00022;KNApSAcK:C00001200;MetaboLights:MTBLC15361;PubChem-compound:107735;RefMet:Pyruvic acid;UMBBD Compound:c0159",NA
"sodium borohydride","SmallMoleculeReference",NA,"ChEBI:CHEBI:50985;ChemSpider:26189;EcoCyc:BH4NA;PubChem-compound:4311764",NA
"3-azaniumylpropanoate","SmallMoleculeReference",NA,"CAS:107-95-9;ChEBI:CHEBI:57966;EcoCyc:B-ALANINE;HMDB:HMDB00056;IAF1260:ala_B;KEGG LIGAND:C00099;MetaboLights:MTBLC57966;PubChem-compound:4755801;RefMet:Beta-Alanine",NA
"adenosine-5-diphosphate","SmallMoleculeReference",NA,"CAS:58-64-0;ChEBI:CHEBI:456216;ChemSpider:5414423;EcoCyc:ADP;HMDB:HMDB01341;IAF1260:adp;KEGG LIGAND:C00008;MetaboLights:MTBLC456216;PubChem-compound:7058055;RefMet:ADP",NA
"isovalerate","SmallMoleculeReference",NA,"ChEBI:CHEBI:48942;ChemSpider:2823741;EcoCyc:ISOVALERATE;HMDB:HMDB00718;KEGG LIGAND:C08262;MetaboLights:MTBLC48942;PubChem-compound:3587356;RefMet:Isovaleric acid",NA
"adenosine-5'-triphosphate","SmallMoleculeReference",NA,"CAS:56-65-5;ChEBI:CHEBI:30616;ChemSpider:4574455;EcoCyc:ATP;HMDB:HMDB00538;IAF1260:atp;KEGG LIGAND:C00002;MetaboLights:MTBLC30616;PubChem-compound:5461108;RefMet:ATP",NA
"hydrazine","SmallMoleculeReference",NA,"ChEBI:CHEBI:15571;ChemSpider:8960;EcoCyc:HYDRAZINE;HMDB:HMDB12973;KEGG LIGAND:C05361;PubChem-compound:9321",NA
"P0A790","ProteinReference",NA,"EcoCyc:ASPDECARBOX-MONOMER;EcoO157Cyc:PAND-MONOMER;EcoliWiki:B0131;MODBASE:P0A790;NCBI Reference Sequences Database:NP_414673;Pride:P0A790;Protein Model Portal:P0A790;Protein Ontology:PRO_000023490;SWISS-MODEL:P0A790;UniProt:P0A790","InterPro:IPR003190;InterPro:IPR009010;Panther:PTHR21012;Pfam:PF02261;ProDom; a protein domain database:PD009294;Protein Data Bank:1AW8;Protein Data Bank:1PPY;Protein Data Bank:1PQE;Protein Data Bank:1PQF;Protein Data Bank:1PQH;Protein Data Bank:1PT0;Protein Data Bank:1PT1;Protein Data Bank:1PYQ;Protein Data Bank:1PYU;Protein Data Bank:3TM7;Protein Data Bank:4AOK;Protein Data Bank:4AON;Protein Data Bank:4AZD;Protein Data Bank:4CRY;Protein Data Bank:4CRZ;Protein Data Bank:4CS0;Protein Data Bank:4D7Z"
"cytidylate","SmallMoleculeReference",NA,"CAS:63-37-6;ChEBI:CHEBI:60377;ChemSpider:5414497;EcoCyc:CMP;HMDB:HMDB00095;IAF1260:cmp;KEGG LIGAND:C00055;MetaboLights:MTBLC60377;PubChem-compound:7058165;RefMet:CMP",NA
"4'-phosphopantothenate","SmallMoleculeReference",NA,"ChEBI:CHEBI:10986;EcoCyc:4-P-PANTOTHENATE;HMDB:HMDB01016;IAF1260:4ppan;KEGG LIGAND:C03492;MetaboLights:MTBLC10986;PubChem-compound:16755653",NA
"2-dehydropantoate","SmallMoleculeReference",NA,"ChEBI:CHEBI:11561;ChemSpider:14649571;DrugBank:DB03795;EcoCyc:2-DEHYDROPANTOATE;IAF1260:2dhp;KEGG LIGAND:C00966;PubChem-compound:16755619",NA
"P05793","ProteinReference","IlvC","EcoCyc:KETOLREDUCTOISOM-MONOMER;EcoliWiki:b3774;MODBASE:P05793;NCBI Reference Sequences Database:NP_418222;Pride:P05793;Protein Model Portal:P05793;Protein Ontology:PRO_000023003;SWISS-MODEL:P05793;UniProt:P05793","InterPro:IPR000506;InterPro:IPR008927;InterPro:IPR013023;InterPro:IPR013116;InterPro:IPR013328;InterPro:IPR016040;Panther:PTHR21371;Pfam:PF01450;Pfam:PF07991;Protein Data Bank:1YRL;Protein Data Bank:3ULK"
"adenosine-monophosphate","SmallMoleculeReference",NA,"CAS:61-19-8;ChEBI:CHEBI:456215;ChemSpider:10239183;EcoCyc:AMP;HMDB:HMDB00045;IAF1260:amp;KEGG LIGAND:C00020;MetaboLights:MTBLC456215;NCI Open DB:20264;PubChem-compound:15938965;RefMet:AMP",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"carbon dioxide","SmallMoleculeReference",NA,"CAS:124-38-9;ChEBI:CHEBI:16526;ChemSpider:274;EcoCyc:CARBON-DIOXIDE;HMDB:HMDB01967;IAF1260:co2;KEGG LIGAND:C00011;MetaboLights:MTBLC16526;PubChem-compound:280;UMBBD Compound:c0131",NA
"cytidine-triphosphate","SmallMoleculeReference",NA,"CAS:65-47-4;ChEBI:CHEBI:37563;ChemSpider:5414498;EcoCyc:CTP;HMDB:HMDB00082;IAF1260:ctp;KEGG LIGAND:C00063;MetaboLights:MTBLC37563;PubChem-compound:7058166;RefMet:CTP",NA
"Seromycin","SmallMoleculeReference",NA,"CAS:68-41-7;ChEBI:CHEBI:75929;EcoCyc:CPD-2482;HMDB:HMDB14405;KEGG LIGAND:C08057;NCI Open DB:76029;PubChem-compound:7045654",NA
"D-serine","SmallMoleculeReference",NA,"CAS:312-84-5;ChEBI:CHEBI:35247;EcoCyc:D-SERINE;HMDB:HMDB03406;IAF1260:ser__D;KEGG LIGAND:C00740;MetaboLights:MTBLC35247;PubChem-compound:6857549;RefMet:D-Serine",NA
"2-amino-3-methylbutanoic acid(D)","SmallMoleculeReference",NA,"CAS:640-68-6;ChEBI:CHEBI:74338;EcoCyc:CPD-3642;KEGG LIGAND:C06417;MetaboLights:MTBLC74338;PubChem-compound:6971095",NA
"P0A9J4","ProteinReference","PanE","EcoCyc:2-DEHYDROPANTOATE-REDUCT-MONOMER;EcoliWiki:B0425;MODBASE:P0A9J4;NCBI Reference Sequences Database:NP_414959;Pride:P0A9J4;Protein Model Portal:P0A9J4;Protein Ontology:PRO_000023491;SWISS-MODEL:P0A9J4;UniProt:P0A9J4","InterPro:IPR003710;InterPro:IPR008927;InterPro:IPR013328;InterPro:IPR013332;InterPro:IPR013752;InterPro:IPR016040;Pfam:PF02558;Pfam:PF08546;Protein Data Bank:1KS9;Protein Data Bank:1YJQ;Protein Data Bank:1YON;Protein Data Bank:2OFP"
"hydroxylamine","SmallMoleculeReference",NA,"CAS:7803-49-8;ChEBI:CHEBI:15429;ChemSpider:766;EcoCyc:HYDROXYLAMINE;HMDB:HMDB03338;KEGG LIGAND:C00192;MetaboLights:MTBLC15429;PubChem-compound:787;RefMet:Hydroxylamine",NA
"2-oxoisovalerate","SmallMoleculeReference",NA,"CAS:759-05-7;ChEBI:CHEBI:11851;ChemSpider:4375810;EcoCyc:2-KETO-ISOVALERATE;HMDB:HMDB00019;IAF1260:3mob;KEGG LIGAND:C00141;MetaboLights:MTBLC11851;PubChem-compound:5204641;RefMet:Ketoisovaleric acid",NA
"P31663","ProteinReference","PanC","Database of Interacting Proteins:DIP-10437N;EcoCyc:PANTOATE-BETA-ALANINE-LIG-MONOMER;EcoliWiki:b0133;MODBASE:P31663;Mint:MINT-1249237;NCBI Reference Sequences Database:NP_414675;Pride:P31663;Protein Model Portal:P31663;Protein Ontology:PRO_000023489;SWISS-MODEL:P31663;UniProt:P31663","InterPro:IPR003721;InterPro:IPR004821;InterPro:IPR014729;Panther:PTHR21299:SF4;Pfam:PF02569;Protein Data Bank:1IHO;Protein Data Bank:3GUZ"
"vitamin B5","SmallMoleculeReference",NA,"CAS:79-83-4;ChEBI:CHEBI:29032;ChemSpider:146912;EcoCyc:PANTOTHENATE;HMDB:HMDB00210;IAF1260:pnto__R;KEGG LIGAND:C00864;PubChem-compound:167945;RefMet:Pantothenic acid;Wikipedia:Vitamin_B5",NA
"3'-dephospho-CoA","SmallMoleculeReference",NA,"CAS:3633-59-8;ChEBI:CHEBI:57328;EcoCyc:DEPHOSPHO-COA;HMDB:HMDB01373;IAF1260:dpcoa;KEGG LIGAND:C00882;MetaboLights:MTBLC57328;PubChem-compound:45266562;RefMet:3'-dephospho cOa",NA
"P0A6I3","ProteinReference","CoaA","EcoCyc:PANTOTHENATE-KIN-MONOMER;EcoliWiki:b3974;MODBASE:P0A6I3;NCBI Reference Sequences Database:NP_418405;Pride:P0A6I3;Protein Model Portal:P0A6I3;Protein Ontology:PRO_000022308;SWISS-MODEL:P0A6I3;UniProt:P0A6I3","InterPro:IPR004566;InterPro:IPR006083;InterPro:IPR027417;Panther:PTHR10285:SF85;Pfam:PF00485;Protein Data Bank:1ESM;Protein Data Bank:1ESN;Protein Data Bank:1SQ5"
"N-heptylpantothenamide","SmallMoleculeReference",NA,"EcoCyc:CPD0-1153;PubChem-compound:25244595",NA
"asp","SmallMoleculeReference","asp","CAS:56-84-8;ChEBI:CHEBI:29991;ChemSpider:4573879;EcoCyc:L-ASPARTATE;HMDB:HMDB00191;IAF1260:asp__L;KEGG LIGAND:C00049;MetaboLights:MTBLC29991;PubChem-compound:5460294;RefMet:Aspartic acid",NA
