"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P0AF12","ProteinReference","Mtn","Database of Interacting Proteins:DIP-10270N;EcoCyc:EG11090-MONOMER;EcoliWiki:b0159;MODBASE:P0AF12;NCBI Reference Sequences Database:NP_414701;Pride:P0AF12;Protein Model Portal:P0AF12;Protein Ontology:PRO_000023306;SWISS-MODEL:P0AF12;Swiss-Model:P0AF12;UniProt:P0AF12","InterPro:IPR000845;InterPro:IPR010049;Panther:PTHR21234;Pfam:PF01048;Protein Data Bank:1JYS;Protein Data Bank:1NC1;Protein Data Bank:1NC3;Protein Data Bank:1Y6Q;Protein Data Bank:1Y6R;Protein Data Bank:1Z5N;Protein Data Bank:1Z5O;Protein Data Bank:1Z5P;Protein Data Bank:3O4V;Protein Data Bank:4WKC;Protein Data Bank:4YML"
"5-methyl-tetrahydropteroyl-alpha;-glutamylglutamate","SmallMoleculeReference",NA,"EcoCyc:CPD0-1474;PubChem-compound:90657226",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"L-norleucine","SmallMoleculeReference",NA,"CAS:327-57-1;ChEBI:CHEBI:58455;EcoCyc:L-2-AMINOHEXANOATE;HMDB:HMDB01645;KEGG LIGAND:C01933;MetaboLights:MTBLC58455;NCI Open DB:74430;PubChem-compound:6991974;RefMet:L-Norleucine",NA
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"ribose-5-S-homocysteine","SmallMoleculeReference",NA,"CAS:37558-16-0;ChEBI:CHEBI:17575;EcoCyc:CPD-564;IAF1260:rhcys;KEGG LIGAND:C03539;PubChem-compound:25245776",NA
"beta;,gamma;-imidoadenosine 5'-triphosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:47785;EcoCyc:CPD0-1054;PubChem-compound:24916807",NA
"5'-Mtf","SmallMoleculeReference",NA,"ChemSpider:9954056;EcoCyc:5-METHYLTHIOFORMYCIN;PubChem-compound:11779374",NA
"a methylated methyl donor","SmallMoleculeReference",NA,"EcoCyc:Methylated-methyl-acceptors",NA
"(S)-7-(5-S-(3-amino-3-carboxypropyl)-5-thio-beta;-D-ribofuranosyl)-7H-pyrrolo(2,3-d)pyrimidin-4-amine","SmallMoleculeReference",NA,"EcoCyc:S-TUBERCIDINYLHOMOCYSTEINE;PubChem-compound:25201524",NA
"a demethylated methyl acceptor","SmallMoleculeReference",NA,"EcoCyc:Demethylated-methyl-acceptors",NA
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"UO2+","SmallMoleculeReference",NA,"ChEBI:CHEBI:43515;ChemSpider:14132;EcoCyc:CPD0-1437;PubChem-compound:14816",NA
"diimidotriphosphate","SmallMoleculeReference",NA,"ChemSpider:8259249;EcoCyc:CPD0-1438;PubChem-compound:10083711",NA
"5'-n-propylthioadenosine","SmallMoleculeReference",NA,"ChEBI:CHEBI:663476;EcoCyc:5-N-PROPYLTHIOADENOSINE;PubChem-compound:25202364",NA
"SAH","SmallMoleculeReference","SAH","CAS:979-92-0;ChEBI:CHEBI:57856;EcoCyc:ADENOSYL-HOMO-CYS;HMDB:HMDB00939;IAF1260:ahcys;KEGG LIGAND:C00021;MetaboLights:MTBLC57856;PubChem-compound:25246222;RefMet:S-Adenosylhomocysteine",NA
"pteroyl-gamma;-glutamyl-gamma;-glutamylglutamic acid","SmallMoleculeReference",NA,"EcoCyc:CPD0-1473;PubChem-compound:90658698",NA
"SAM","SmallMoleculeReference","SAM","CAS:29908-03-0;ChEBI:CHEBI:59789;EcoCyc:S-ADENOSYLMETHIONINE;HMDB:HMDB01185;IAF1260:amet;KEGG LIGAND:C00019;MetaboLights:MTBLC59789;PubChem-compound:24762165;RefMet:S-adenosyl-L-methioninate",NA
