"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"PRPP","SmallMoleculeReference","PRPP","CAS:13270-65-0;ChEBI:CHEBI:58017;ChemSpider:20171339;EcoCyc:PRPP;HMDB:HMDB00280;IAF1260:prpp;KEGG LIGAND:C00119;MetaboLights:MTBLC58017;PubChem-compound:20848918;RefMet:Phosphoribosyl pyrophosphate",NA
"D-ribofuranose 5-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:52742;EcoCyc:CPD-15317",NA
"gln","SmallMoleculeReference","gln","CAS:56-85-9;ChEBI:CHEBI:58359;EcoCyc:GLN;HMDB:HMDB00641;IAF1260:gln__L;KEGG LIGAND:C00064;MetaboLights:MTBLC58359;PubChem-compound:6992086;RefMet:Glutamine",NA
"adenosine-5'-triphosphate","SmallMoleculeReference",NA,"CAS:56-65-5;ChEBI:CHEBI:30616;ChemSpider:4574455;EcoCyc:ATP;HMDB:HMDB00538;IAF1260:atp;KEGG LIGAND:C00002;MetaboLights:MTBLC30616;PubChem-compound:5461108;RefMet:ATP",NA
"P18133","ProteinReference","PncB","Database of Interacting Proteins:DIP-10521N;EcoCyc:NICOTINATEPRIBOSYLTRANS-MONOMER;EcoliWiki:b0931;MODBASE:P18133;Mint:MINT-1246310;NCBI Reference Sequences Database:NP_415451;Pride:P18133;Protein Model Portal:P18133;SWISS-MODEL:P18133;Swiss-Model:P18133;UniProt:P18133","InterPro:IPR002638;InterPro:IPR006406;InterPro:IPR007229;Panther:PTHR11098;Pfam:PF04095"
"NMN","SmallMoleculeReference","NMN","CAS:1094-61-7;ChEBI:CHEBI:14649;ChemSpider:19954080;EcoCyc:NICOTINAMIDE_NUCLEOTIDE;HMDB:HMDB00229;IAF1260:nmn;KEGG LIGAND:C00455;MetaboLights:MTBLC14649;PubChem-compound:23617374;RefMet:Nicotinamide ribotide",NA
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"NaMN","SmallMoleculeReference","NaMN","CAS:321-02-8;ChEBI:CHEBI:57502;EcoCyc:NICOTINATE_NUCLEOTIDE;HMDB:HMDB01132;IAF1260:nicrnt;KEGG LIGAND:C01185;MetaboLights:MTBLC57502;PubChem-compound:46878382",NA
"P18843","ProteinReference","NadE","Database of Interacting Proteins:DIP-10295N;EcoCyc:NAD-SYNTH-MONOMER;EcoliWiki:B1740;MODBASE:P18843;Mint:MINT-1232772;NCBI Reference Sequences Database:NP_416254;Pride:P18843;Protein Model Portal:P18843;Protein Ontology:PRO_000023335;SWISS-MODEL:P18843;UniProt:P18843","InterPro:IPR003694;InterPro:IPR014729;InterPro:IPR022310;InterPro:IPR022926;Panther:PTHR23090;Pfam:PF02540;Protein Data Bank:1WXE;Protein Data Bank:1WXF;Protein Data Bank:1WXG;Protein Data Bank:1WXH;Protein Data Bank:1WXI"
"glu","SmallMoleculeReference","glu","CAS:56-86-0;ChEBI:CHEBI:29985;ChemSpider:4573882;EcoCyc:GLT;HMDB:HMDB00148;IAF1260:glu__L;KEGG LIGAND:C00025;KNApSAcK:C00001358;MetaboLights:MTBLC29985;PubChem-compound:5460299;RefMet:Glutamic acid",NA
"NH4+","SmallMoleculeReference",NA,"CAS:14798-03-9;ChEBI:CHEBI:28938;ChemSpider:218;EcoCyc:AMMONIUM;HMDB:HMDB41827;IAF1260:nh4;KEGG LIGAND:C01342;MetaboLights:MTBLC28938;PubChem-compound:223",NA
"P0A752","ProteinReference","NadD","EcoCyc:NICONUCADENYLYLTRAN-MONOMER;EcoliWiki:b0639;MODBASE:P0A752;NCBI Reference Sequences Database:NP_415172;Pride:P0A752;Protein Model Portal:P0A752;Protein Ontology:PRO_000023334;SWISS-MODEL:P0A752;UniProt:P0A752","InterPro:IPR004821;InterPro:IPR005248;InterPro:IPR014729;Panther:PTHR12039;Pfam:PF01467;Protein Data Bank:1K4K;Protein Data Bank:1K4M"
"P21369","ProteinReference","PncA","Database of Interacting Proteins:DIP-10520N;EcoCyc:NICOTINAMID-MONOMER;EcoliWiki:b1768;MODBASE:P21369;NCBI Reference Sequences Database:NP_416282;Pride:P21369;Protein Model Portal:P21369;Protein Ontology:PRO_000023560;SWISS-MODEL:P21369;UniProt:P21369","InterPro:IPR000868;Pfam:PF00857"
