"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"Hg++","SmallMoleculeReference",NA,"ChEBI:CHEBI:16793;ChemSpider:24800;EcoCyc:HG+2;HMDB:HMDB03625;IAF1260:hg2;KEGG LIGAND:C00703;PubChem-compound:26623",NA
"P07913","ProteinReference","Tdh","Database of Interacting Proteins:DIP-6855N;EcoCyc:THREODEHYD-MONOMER;EcoliWiki:b3616;MODBASE:P07913;NCBI Reference Sequences Database:NP_418073;Pride:P07913;Protein Model Portal:P07913;Protein Ontology:PRO_000024044;SWISS-MODEL:P07913;UniProt:P07913","InterPro:IPR002328;InterPro:IPR004627;InterPro:IPR011032;InterPro:IPR013149;InterPro:IPR013154;InterPro:IPR016040;InterPro:IPR020843;Panther:PTHR11695;Pfam:PF00107;Pfam:PF08240;Prosite:PS00059;Smart:SM00829"
"O2","SmallMoleculeReference","O2","CAS:7782-44-7;ChEBI:CHEBI:15379;ChemSpider:952;EcoCyc:OXYGEN-MOLECULE;HMDB:HMDB01377;IAF1260:o2;KEGG LIGAND:C00007;MetaboLights:MTBLC15379;PubChem-compound:977",NA
"P37686","ProteinReference","YiaY","Database of Interacting Proteins:DIP-12414N;EcoCyc:EG12293-MONOMER;EcoliWiki:b3589;MODBASE:P37686;NCBI Reference Sequences Database:YP_026233;Pride:P37686;Protein Model Portal:P37686;SWISS-MODEL:P37686;Swiss-Model:P37686;UniProt:P37686","InterPro:IPR001670;InterPro:IPR018211;Pfam:PF00465;Prosite:PS00060;Prosite:PS00913"
"L-2-amino-acetoacetate","SmallMoleculeReference",NA,"ChEBI:CHEBI:78948;ChemSpider:4573764;EcoCyc:AMINO-OXOBUT;HMDB:HMDB06454;IAF1260:2aobut;KEGG LIGAND:C03508;PubChem-compound:86289686",NA
"Cu++","SmallMoleculeReference",NA,"ChEBI:CHEBI:29036;ChemSpider:25221;EcoCyc:CU+2;HMDB:HMDB00657;IAF1260:cu2;PubChem-compound:27099",NA
"nicotinamide adenine dinucleotide reduced","SmallMoleculeReference",NA,"CAS:58-68-4;ChEBI:CHEBI:57945;ChemSpider:10239197;EcoCyc:NADH;HMDB:HMDB01487;IAF1260:nadh;KEGG LIGAND:C00004;MetaboLights:MTBLC57945;PubChem-compound:21604869;RefMet:NADH",NA
"methylglyoxal","SmallMoleculeReference",NA,"CAS:78-98-8;ChEBI:CHEBI:17158;ChemSpider:857;DrugBank:DB03587;EcoCyc:METHYL-GLYOXAL;HMDB:HMDB01167;IAF1260:mthgxl;KEGG LIGAND:C00546;MetaboLights:MTBLC17158;PubChem-compound:880;RefMet:Pyruvaldehyde",NA
"Mn2+","SmallMoleculeReference",NA,"CAS:16397-91-4;CAS:7439-96-5;ChEBI:CHEBI:29035;ChemSpider:25916;EcoCyc:MN+2;HMDB:HMDB01333;IAF1260:mn2;KEGG LIGAND:C19610;PubChem-compound:27854",NA
"NH4+","SmallMoleculeReference",NA,"CAS:14798-03-9;ChEBI:CHEBI:28938;ChemSpider:218;EcoCyc:AMMONIUM;HMDB:HMDB41827;IAF1260:nh4;KEGG LIGAND:C01342;MetaboLights:MTBLC28938;PubChem-compound:223",NA
"benzoylformaldehyde","SmallMoleculeReference",NA,"ChEBI:CHEBI:88868;ChemSpider:13470;EcoCyc:PHENYLGLYOXAL;PubChem-compound:14090",NA
"2,3-pentane-dione","SmallMoleculeReference",NA,"ChEBI:CHEBI:52774;ChemSpider:11254;EcoCyc:23-PENTANEDIONE;HMDB:HMDB31598;PubChem-compound:11747",NA
"aminoacetone","SmallMoleculeReference",NA,"CAS:298-08-8;ChEBI:CHEBI:58320;ChemSpider:2924867;EcoCyc:AMINO-ACETONE;HMDB:HMDB02134;IAF1260:aact;KEGG LIGAND:C01888;MetaboLights:MTBLC58320;PubChem-compound:3692773;RefMet:Aminoacetone",NA
"thr","SmallMoleculeReference","thr","CAS:72-19-5;ChEBI:CHEBI:57926;EcoCyc:THR;HMDB:HMDB00167;IAF1260:thr__L;KEGG LIGAND:C00188;MetaboLights:MTBLC57926;PubChem-compound:6971019;RefMet:Threonine",NA
