"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P32176","ProteinReference","FdoG","Database of Interacting Proteins:DIP-9576N;EcoCyc:FDOG-MONOMER;EcoliWiki:b3894;MODBASE:P32176;Mint:MINT-8047511;NCBI Reference Sequences Database:NP_418330;Pride:P32176;Protein Model Portal:P32176;Protein Ontology:PRO_000022584;SWISS-MODEL:P32176;Swiss-Model:P32176;UniProt:P32176","InterPro:IPR006311;InterPro:IPR006443;InterPro:IPR006655;InterPro:IPR006656;InterPro:IPR006657;InterPro:IPR006963;InterPro:IPR009010;InterPro:IPR027467;Pfam:PF00384;Pfam:PF01568;Pfam:PF04879;Prosite:PS00551;Prosite:PS00932;Prosite:PS51318;Prosite:PS51669;Smart:SM00926"
"P33226","ProteinReference","TorC","Database of Interacting Proteins:DIP-11014N;EcoCyc:EG11815-MONOMER;EcoliWiki:b0996;MODBASE:P33226;Mint:MINT-1285841;NCBI Reference Sequences Database:NP_415516;Pride:P33226;Protein Model Portal:P33226;Protein Ontology:PRO_000024086;SWISS-MODEL:P33226;UniProt:P33226","InterPro:IPR005126;InterPro:IPR009154;InterPro:IPR011031;Pfam:PF03264;Prosite:PS51008"
"P0AAJ5","ProteinReference","FdoH","EcoCyc:FDOH-MONOMER;EcoliWiki:b3893;MODBASE:P0AAJ5;NCBI Reference Sequences Database:NP_418329;Pride:P0AAJ5;Protein Model Portal:P0AAJ5;Protein Ontology:PRO_000022585;SWISS-MODEL:P0AAJ5;Swiss-Model:P0AAJ5;UniProt:P0AAJ5","InterPro:IPR006470;InterPro:IPR014603;InterPro:IPR015246;InterPro:IPR017896;InterPro:IPR017900;Panther:PTHR43545:SF3;Pfam:PF09163;Pfam:PF13247;Prosite:PS00198;Prosite:PS51379"
"P0AEL0","ProteinReference","FdoI","EcoCyc:FDOI-MONOMER;EcoliWiki:b3892;MODBASE:P0AEL0;NCBI Reference Sequences Database:NP_418328;Pride:P0AEL0;Protein Model Portal:P0AEL0;Protein Ontology:PRO_000022586;SWISS-MODEL:P0AEL0;Swiss-Model:P0AEL0;UniProt:P0AEL0","InterPro:IPR006471;InterPro:IPR011577;InterPro:IPR016174;Panther:PTHR30074:SF2;Pfam:PF01292"
"P0AAJ3","ProteinReference","FdnH","Database of Interacting Proteins:DIP-35836N;EcoCyc:FDNH-MONOMER;EcoliWiki:b1475;MODBASE:P0AAJ3;Mint:MINT-1286317;NCBI Reference Sequences Database:NP_415992;Pride:P0AAJ3;Protein Model Portal:P0AAJ3;Protein Ontology:PRO_000022582;SWISS-MODEL:P0AAJ3;UniProt:P0AAJ3","InterPro:IPR006470;InterPro:IPR014603;InterPro:IPR015246;InterPro:IPR017896;InterPro:IPR017900;Panther:PTHR43545:SF3;Pfam:PF09163;Pfam:PF12800;Pfam:PF13247;Prosite:PS00198;Prosite:PS51379;Protein Data Bank:1KQF;Protein Data Bank:1KQG"
"P33225","ProteinReference","TorA","Database of Interacting Proteins:DIP-11013N;EcoCyc:TORA-MONOMER;EcoliWiki:b0997;MODBASE:P33225;Mint:MINT-6796194;NCBI Reference Sequences Database:NP_415517;Pride:P33225;Protein Model Portal:P33225;Protein Ontology:PRO_000024085;SWISS-MODEL:P33225;UniProt:P33225","InterPro:IPR006311;InterPro:IPR006655;InterPro:IPR006656;InterPro:IPR006657;InterPro:IPR006658;InterPro:IPR009010;InterPro:IPR011887;Pfam:PF00384;Pfam:PF01568;Prosite:PS00490;Prosite:PS00932;Prosite:PS51318"
"monoiodoacetamide","SmallMoleculeReference",NA,"ChEBI:CHEBI:103838;ChemSpider:3596;EcoCyc:IODOACETAMIDE;PubChem-compound:3727",NA
"hydrogen cyanide","SmallMoleculeReference",NA,"CAS:74-90-8;ChEBI:CHEBI:18407;ChemSpider:748;EcoCyc:HCN;HMDB:HMDB60292;IAF1260:cyan;KEGG LIGAND:C01326;MetaboLights:MTBLC18407;PubChem-compound:768",NA
"trinitride (1-)","SmallMoleculeReference",NA,"CAS:26628-22-8;ChEBI:CHEBI:29449;ChemSpider:22937;EcoCyc:CPD-2841;PubChem-compound:24530",NA
"P0AEK7","ProteinReference","FdnI","EcoCyc:FDNI-MONOMER;EcoliWiki:b1476;MODBASE:P0AEK7;NCBI Reference Sequences Database:NP_415993;Pride:P0AEK7;Protein Model Portal:P0AEK7;Protein Ontology:PRO_000022583;SWISS-MODEL:P0AEK7;Swiss-Model:P0AEK7;UniProt:P0AEK7","InterPro:IPR006471;InterPro:IPR011577;InterPro:IPR016174;Panther:PTHR30074:SF2;Pfam:PF01292;Protein Data Bank:1KQF;Protein Data Bank:1KQG"
"MQH2","SmallMoleculeReference","MQH2","ChEBI:CHEBI:60024;EcoCyc:Menaquinols;KEGG LIGAND:C05819",NA
