"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"O2","SmallMoleculeReference","O2","CAS:7782-44-7;ChEBI:CHEBI:15379;ChemSpider:952;EcoCyc:OXYGEN-MOLECULE;HMDB:HMDB01377;IAF1260:o2;KEGG LIGAND:C00007;MetaboLights:MTBLC15379;PubChem-compound:977",NA
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"glu","SmallMoleculeReference","glu","CAS:56-86-0;ChEBI:CHEBI:29985;ChemSpider:4573882;EcoCyc:GLT;HMDB:HMDB00148;IAF1260:glu__L;KEGG LIGAND:C00025;KNApSAcK:C00001358;MetaboLights:MTBLC29985;PubChem-compound:5460299;RefMet:Glutamic acid",NA
"nicotinamide adenine dinucleotide reduced","SmallMoleculeReference",NA,"CAS:58-68-4;ChEBI:CHEBI:57945;ChemSpider:10239197;EcoCyc:NADH;HMDB:HMDB01487;IAF1260:nadh;KEGG LIGAND:C00004;MetaboLights:MTBLC57945;PubChem-compound:21604869;RefMet:NADH",NA
"4-(gamma;-L-glutamylamino)butanal","SmallMoleculeReference",NA,"ChEBI:CHEBI:61508;EcoCyc:GAMMA-GLUTAMYL-GAMMA-AMINOBUTYRALDEH;IAF1260:ggbutal;KEGG LIGAND:C15700;PubChem-compound:25246104;RefMet:gamma-glutamyl-gamma-aminobutyraldehyde",NA
"NH4+","SmallMoleculeReference",NA,"CAS:14798-03-9;ChEBI:CHEBI:28938;ChemSpider:218;EcoCyc:AMMONIUM;HMDB:HMDB41827;IAF1260:nh4;KEGG LIGAND:C01342;MetaboLights:MTBLC28938;PubChem-compound:223",NA
"gamma;-glutamylputrescine","SmallMoleculeReference",NA,"ChEBI:CHEBI:58731;EcoCyc:GAMMA-GLUTAMYL-PUTRESCINE;HMDB:HMDB12230;IAF1260:ggptrc;KEGG LIGAND:C15699;PubChem-compound:25244807",NA
"alpha-monofluoromethylputrescine","SmallMoleculeReference",NA,"EcoCyc:CPD0-1239;PubChem-compound:25200997",NA
"1-pyrroline","SmallMoleculeReference",NA,"ChEBI:CHEBI:36781;ChemSpider:10140278;EcoCyc:CPD-6124;HMDB:HMDB12497;KEGG LIGAND:C15668;MetaboLights:MTBLC36781;PubChem-compound:11966285;RefMet:1-pyrroline",NA
"beta;-NAD(P)+","SmallMoleculeReference",NA,"ChEBI:CHEBI:13390;EcoCyc:NAD-P-OR-NOP",NA
"guanosine pentaphosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:16690;EcoCyc:GDP-TP;HMDB:HMDB60480;IAF1260:gdptp;KEGG LIGAND:C04494;PubChem-compound:46173549",NA
"NAD(P)H","SmallMoleculeReference",NA,"ChEBI:CHEBI:13392;EcoCyc:NADH-P-OR-NOP",NA
"P24169","ProteinReference","SpeF","Database of Interacting Proteins:DIP-154N;EcoCyc:ORNDECARBOXDEG-MONOMER;EcoliWiki:b0693;MODBASE:P24169;NCBI Reference Sequences Database:NP_415220;Pride:P24169;Protein Model Portal:P24169;Protein Ontology:PRO_000023975;SWISS-MODEL:P24169;UniProt:P24169","InterPro:IPR000310;InterPro:IPR005308;InterPro:IPR008286;InterPro:IPR011006;InterPro:IPR011193;InterPro:IPR015421;InterPro:IPR015422;InterPro:IPR015424;InterPro:IPR027464;InterPro:IPR027568;Pfam:PF01276;Pfam:PF03709;Pfam:PF03711;Prosite:PS00703"
"P78061","ProteinReference","PuuA","EcoCyc:G6644-MONOMER;EcoliWiki:b1297;MODBASE:P78061;NCBI Reference Sequences Database:NP_415813;Pride:P78061;Protein Model Portal:P78061;Protein Ontology:PRO_000023649;SWISS-MODEL:P78061;UniProt:P78061","InterPro:IPR008146;InterPro:IPR008147;InterPro:IPR014746;InterPro:IPR027303;Pfam:PF00120;Prosite:PS00181;Smart:SM01230"
