"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P0A759","ProteinReference","NagB","Database of Interacting Proteins:DIP-35992N;EcoCyc:GLUCOSAMINE-6-P-DEAMIN-MONOMER;EcoliWiki:b0678;MODBASE:P0A759;NCBI Reference Sequences Database:NP_415204;Pride:P0A759;Protein Model Portal:P0A759;Protein Ontology:PRO_000023337;SWISS-MODEL:P0A759;UniProt:P0A759","InterPro:IPR004547;InterPro:IPR006148;InterPro:IPR018321;Panther:PTHR11280;Pfam:PF01182;Prosite:PS01161;Protein Data Bank:1CD5;Protein Data Bank:1DEA;Protein Data Bank:1FQO;Protein Data Bank:1FRZ;Protein Data Bank:1FS5;Protein Data Bank:1FS6;Protein Data Bank:1FSF;Protein Data Bank:1HOR;Protein Data Bank:1HOT;Protein Data Bank:1JT9;Protein Data Bank:2WU1"
"dihydroxyacetone","SmallMoleculeReference",NA,"CAS:96-26-4;ChEBI:CHEBI:16016;ChemSpider:650;DrugBank:DB01775;EcoCyc:DIHYDROXYACETONE;HMDB:HMDB01882;IAF1260:dha;KEGG LIGAND:C00184;MetaboLights:MTBLC16016;NCI Open DB:24343;PubChem-compound:670;RefMet:Dihydroxyacetone",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"F6P","SmallMoleculeReference","F6P","CAS:643-13-0;ChEBI:CHEBI:57634;ChemSpider:10239172;EcoCyc:FRUCTOSE-6P;IAF1260:f6p;PubChem-compound:21604863",NA
"2-amino-2-deoxy-6-O-phosphono-D-glucitol","SmallMoleculeReference",NA,"ChemSpider:393555;EcoCyc:CPD-9051;PubChem-compound:90658992",NA
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"diethylpyrocarbonate","SmallMoleculeReference",NA,"ChEBI:CHEBI:59051;ChemSpider:2943;EcoCyc:DIETHYLPYROCARBONATE;HMDB:HMDB32873;KEGG LIGAND:C11592;PubChem-compound:3051",NA
"P0AF18","ProteinReference","NagA","Database of Interacting Proteins:DIP-10297N;EcoCyc:NAG6PDEACET-MONOMER;EcoliWiki:b0677;MODBASE:P0AF18;NCBI Reference Sequences Database:NP_415203;Pride:P0AF18;Protein Model Portal:P0AF18;Protein Ontology:PRO_000023336;SWISS-MODEL:P0AF18;Swiss-Model:P0AF18;UniProt:P0AF18","InterPro:IPR003764;InterPro:IPR006680;InterPro:IPR011059;InterPro:IPR032466;Pfam:PF01979;Protein Data Bank:1YMY;Protein Data Bank:1YRR;Protein Data Bank:2P50;Protein Data Bank:2P53"
"N-acetyl-D-glucosamine 6-phosphate","SmallMoleculeReference",NA,"CAS:102029-88-9;ChEBI:CHEBI:57513;EcoCyc:N-ACETYL-D-GLUCOSAMINE-6-P;HMDB:HMDB02817;IAF1260:34733;IAF1260:acgam6p;KEGG LIGAND:C00357;PubChem-compound:25243963",NA
"(4-carboxyphenyl)-chloro-mercury","SmallMoleculeReference",NA,"ChEBI:CHEBI:28420;ChemSpider:10606363;EcoCyc:CPD-29;KEGG LIGAND:C03444;PubChem-compound:21226146",NA
"N-bromosuccinimide","SmallMoleculeReference",NA,"ChEBI:CHEBI:53174;ChemSpider:60528;EcoCyc:N-BROMOSUCCINIMIDE;PubChem-compound:67184",NA
"Cu++","SmallMoleculeReference",NA,"ChEBI:CHEBI:29036;ChemSpider:25221;EcoCyc:CU+2;HMDB:HMDB00657;IAF1260:cu2;PubChem-compound:27099",NA
"NH4+","SmallMoleculeReference",NA,"CAS:14798-03-9;ChEBI:CHEBI:28938;ChemSpider:218;EcoCyc:AMMONIUM;HMDB:HMDB41827;IAF1260:nh4;KEGG LIGAND:C01342;MetaboLights:MTBLC28938;PubChem-compound:223",NA
"D-glucosamine 6-phosphate","SmallMoleculeReference",NA,"CAS:3616-42-0;EcoCyc:D-GLUCOSAMINE-6-P;HMDB:HMDB01254;IAF1260:34709;KEGG LIGAND:C00352",NA
"N-acetyl-D-mannosamine","SmallMoleculeReference",NA,"EcoCyc:N-acetyl-D-mannosamine",NA
"P0A761","ProteinReference","NanE","Database of Interacting Proteins:DIP-48021N;EcoCyc:NANE-MONOMER;EcoliWiki:b3223;MODBASE:P0A761;Mint:MINT-1307633;NCBI Reference Sequences Database:NP_417690;Pride:P0A761;Protein Model Portal:P0A761;SWISS-MODEL:P0A761;UniProt:P0A761","InterPro:IPR007260;InterPro:IPR011060;InterPro:IPR013785;Pfam:PF04131"
"P45425","ProteinReference","NanK","Database of Interacting Proteins:DIP-12282N;EcoCyc:NANK-MONOMER;EcoliWiki:b3222;MODBASE:P45425;NCBI Reference Sequences Database:NP_417689;Pride:P45425;Protein Model Portal:P45425;Protein Ontology:PRO_000023342;SWISS-MODEL:P45425;UniProt:P45425","InterPro:IPR000600;InterPro:IPR023945;Panther:PTHR18964;Pfam:PF00480;Prosite:PS01125;Protein Data Bank:2AA4"
