"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"D-Greenwald ester","SmallMoleculeReference",NA,"ChEBI:CHEBI:58248;EcoCyc:23-DIPHOSPHOGLYCERATE;HMDB:HMDB01294;KEGG LIGAND:C01159;MetaboLights:MTBLC58248;PubChem-compound:25200383;RefMet:2,3-Diphosphoglyceric acid",NA
"P07639","ProteinReference","AroB","Database of Interacting Proteins:DIP-9150N;EcoCyc:AROB-MONOMER;EcoliWiki:b3389;MODBASE:P07639;Mint:MINT-1261041;NCBI Reference Sequences Database:NP_417848;Pride:P07639;Protein Model Portal:P07639;Protein Ontology:PRO_000022143;SWISS-MODEL:P07639;Swiss-Model:P07639;UniProt:P07639","InterPro:IPR016037;InterPro:IPR030960;InterPro:IPR030963;Pfam:PF01761"
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"alpha;-(2,6-anhydro-3-deoxy-D-arabino-heptulopyranosid)onate 7-phosphonate","SmallMoleculeReference",NA,"EcoCyc:CPD0-1372;PubChem-compound:46926289",NA
"phe","SmallMoleculeReference","phe","CAS:63-91-2;ChEBI:CHEBI:58095;EcoCyc:PHE;HMDB:HMDB00159;IAF1260:phe__L;KEGG LIGAND:C00079;MetaboLights:MTBLC58095;PubChem-compound:6925665;RefMet:Phenylalanine",NA
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"Dihydrophenylalanine","SmallMoleculeReference",NA,"ChemSpider:25737;EcoCyc:CPD0-1557;PubChem-compound:27662",NA
"phosphoenolpyruvate","SmallMoleculeReference",NA,"CAS:138-08-9;ChEBI:CHEBI:58702;ChemSpider:2907208;EcoCyc:PHOSPHO-ENOL-PYRUVATE;HMDB:HMDB00263;IAF1260:pep;KEGG LIGAND:C00074;PubChem-compound:3674425;RefMet:Phosphoenolpyruvic acid",NA
"trp","SmallMoleculeReference","trp","CAS:73-22-3;ChEBI:CHEBI:57912;EcoCyc:TRP;HMDB:HMDB00929;IAF1260:trp__L;KEGG LIGAND:C00078;MetaboLights:MTBLC57912;PubChem-compound:6923516;RefMet:Tryptophan",NA
"DAHP-o-methyl glycoside","SmallMoleculeReference",NA,"EcoCyc:CPD0-1374",NA
"threose 4-phosphate","SmallMoleculeReference",NA,"CAS:585-18-2;ChEBI:CHEBI:16897;ChemSpider:4573609;EcoCyc:ERYTHROSE-4P;HMDB:HMDB01321;IAF1260:e4p;KEGG LIGAND:C00279;MetaboLights:MTBLC16897;PubChem-compound:5459862;RefMet:Erythrose 4-phosphate",NA
