"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P05459","ProteinReference","PdxB","Database of Interacting Proteins:DIP-10449N;EcoCyc:ERYTHRON4PDEHYDROG-MONOMER;EcoliWiki:b2320;MODBASE:P05459;NCBI Reference Sequences Database:NP_416823;Pride:P05459;Protein Model Portal:P05459;Protein Ontology:PRO_000023503;SWISS-MODEL:P05459;UniProt:P05459","InterPro:IPR006139;InterPro:IPR006140;InterPro:IPR016040;InterPro:IPR020921;InterPro:IPR024531;InterPro:IPR029752;InterPro:IPR029753;Panther:PTHR42938:SF7;Pfam:PF00389;Pfam:PF02826;Pfam:PF11890;Prosite:PS00065;Prosite:PS00671"
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"O2","SmallMoleculeReference","O2","CAS:7782-44-7;ChEBI:CHEBI:15379;ChemSpider:952;EcoCyc:OXYGEN-MOLECULE;HMDB:HMDB01377;IAF1260:o2;KEGG LIGAND:C00007;MetaboLights:MTBLC15379;PubChem-compound:977",NA
"3-amino-2-oxopropyl phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:57279;EcoCyc:1-AMINO-PROPAN-2-ONE-3-PHOSPHATE;KEGG LIGAND:C11638;PubChem-compound:25244426;RefMet:3-amino-2-oxopropyl phosphate",NA
"pyridoxamine","SmallMoleculeReference",NA,"CAS:85-87-0;ChEBI:CHEBI:57761;EcoCyc:PYRIDOXAMINE;HMDB:HMDB01431;IAF1260:pydam;KEGG LIGAND:C00534;MetaboLights:MTBLC57761;PubChem-compound:25245492;RefMet:Pyridoxamine",NA
"P0A9B6","ProteinReference","Epd","Database of Interacting Proteins:DIP-9520N;EcoCyc:ERYTH4PDEHYDROG-MONOMER;EcoliWiki:b2927;NCBI Reference Sequences Database:NP_417402;Pride:P0A9B6;Protein Model Portal:P0A9B6;Protein Ontology:PRO_000022528;SWISS-MODEL:P0A9B6;Swiss-Model:P0A9B6;UniProt:P0A9B6","InterPro:IPR006422;InterPro:IPR016040;InterPro:IPR020828;InterPro:IPR020829;InterPro:IPR020830;InterPro:IPR020831;Panther:PTHR10836;Pfam:PF00044;Pfam:PF02800;Prints:PR00078;Prosite:PS00071;Protein Data Bank:2X5J;Protein Data Bank:2X5K;Protein Data Bank:2XF8;Smart:SM00846"
"1-deoxy-D-threo-pentulose 5-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:57792;ChemSpider:10462373;EcoCyc:DEOXYXYLULOSE-5P;HMDB:HMDB01213;IAF1260:dxyl5p;KEGG LIGAND:C11437;PubChem-compound:23420274",NA
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"5-deoxypyridoxal","SmallMoleculeReference",NA,"ChEBI:CHEBI:359238;ChemSpider:144557;EcoCyc:CPD0-1408;PubChem-compound:164889",NA
"glu","SmallMoleculeReference","glu","CAS:56-86-0;ChEBI:CHEBI:29985;ChemSpider:4573882;EcoCyc:GLT;HMDB:HMDB00148;IAF1260:glu__L;KEGG LIGAND:C00025;KNApSAcK:C00001358;MetaboLights:MTBLC29985;PubChem-compound:5460299;RefMet:Glutamic acid",NA
"4-phosphonooxy-L-threonine","SmallMoleculeReference",NA,"ChEBI:CHEBI:58452;EcoCyc:4-PHOSPHONOOXY-THREONINE;HMDB:HMDB06802;IAF1260:phthr;KEGG LIGAND:C06055;PubChem-compound:45480653",NA
"pyridoxamine 5'-phosphate","SmallMoleculeReference",NA,"CAS:529-96-4;ChEBI:CHEBI:58451;EcoCyc:PYRIDOXAMINE-5P;HMDB:HMDB01555;IAF1260:pyam5p;KEGG LIGAND:C00647;MetaboLights:MTBLC58451;PubChem-compound:25246271;RefMet:Pyridoxamine 5'-phosphate",NA
"nicotinamide adenine dinucleotide reduced","SmallMoleculeReference",NA,"CAS:58-68-4;ChEBI:CHEBI:57945;ChemSpider:10239197;EcoCyc:NADH;HMDB:HMDB01487;IAF1260:nadh;KEGG LIGAND:C00004;MetaboLights:MTBLC57945;PubChem-compound:21604869;RefMet:NADH",NA
"NH4+","SmallMoleculeReference",NA,"CAS:14798-03-9;ChEBI:CHEBI:28938;ChemSpider:218;EcoCyc:AMMONIUM;HMDB:HMDB41827;IAF1260:nh4;KEGG LIGAND:C01342;MetaboLights:MTBLC28938;PubChem-compound:223",NA
"threose 4-phosphate","SmallMoleculeReference",NA,"CAS:585-18-2;ChEBI:CHEBI:16897;ChemSpider:4573609;EcoCyc:ERYTHROSE-4P;HMDB:HMDB01321;IAF1260:e4p;KEGG LIGAND:C00279;MetaboLights:MTBLC16897;PubChem-compound:5459862;RefMet:Erythrose 4-phosphate",NA
"P77150","ProteinReference","PdxY","EcoCyc:PDXY-MONOMER;EcoliWiki:b1636;MODBASE:P77150;NCBI Reference Sequences Database:NP_416153;Pride:P77150;Protein Model Portal:P77150;Protein Ontology:PRO_000023507;SWISS-MODEL:P77150;UniProt:P77150","InterPro:IPR004625;InterPro:IPR013749;InterPro:IPR023685;InterPro:IPR029056;Panther:PTHR10534;Pfam:PF08543;Protein Data Bank:1TD2;Protein Data Bank:1VI9"
"pyridoxal","SmallMoleculeReference",NA,"CAS:66-72-8;ChEBI:CHEBI:17310;ChemSpider:1021;DrugBank:DB00147;EcoCyc:PYRIDOXAL;HMDB:HMDB01545;IAF1260:pydx;KEGG LIGAND:C00250;MetaboLights:MTBLC17310;PubChem-compound:1050;RefMet:Pyridoxal",NA
