"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"DMB","SmallMoleculeReference",NA,"CAS:582-60-5;ChEBI:CHEBI:15890;ChemSpider:655;DrugBank:DB02591;EcoCyc:DIMETHYLBENZIMIDAZOLE;HMDB:HMDB03701;IAF1260:dmbzid;KEGG LIGAND:C03114;MetaboLights:MTBLC15890;PubChem-compound:675;RefMet:Dimethylbenzimidazole",NA
"hydrogen ion","SmallMoleculeReference",NA,"CAS:12408-02-5;ChEBI:CHEBI:15378;ChemSpider:1010;EcoCyc:PROTON;HMDB:HMDB59597;IAF1260:h;KEGG LIGAND:C00080;PubChem-compound:1038",NA
"AdoCbi","SmallMoleculeReference",NA,"ChEBI:CHEBI:2480;EcoCyc:ADENOSYLCOBINAMIDE;HMDB:HMDB06903;IAF1260:adocbi;KEGG LIGAND:C06508;PubChem-compound:91819767",NA
"adenosyl-cobinamide phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58502;EcoCyc:ADENOSYLCOBINAMIDE-P;HMDB:HMDB12184;IAF1260:adocbip;KEGG LIGAND:C06509;PubChem-compound:70678575",NA
"nicamin","SmallMoleculeReference",NA,"CAS:59-67-6;ChEBI:CHEBI:32544;ChemSpider:912;EcoCyc:NIACINE;HMDB:HMDB01488;IAF1260:nac;KEGG LIGAND:C00253;MetaboLights:MTBLC32544;PubChem-compound:937;RefMet:Nicotinic acid",NA
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"P0AE76","ProteinReference","CobU","EcoCyc:COBU-MONOMER;EcoliWiki:b1993;MODBASE:P0AE76;NCBI Reference Sequences Database:NP_416497;Pride:P0AE76;Protein Model Portal:P0AE76;Protein Ontology:PRO_000022315;SWISS-MODEL:P0AE76;Swiss-Model:P0AE76;UniProt:P0AE76","InterPro:IPR003203;InterPro:IPR027417;Pfam:PF02283"
"P52086","ProteinReference","CobC","EcoCyc:RIBAZOLEPHOSPHAT-MONOMER;EcoliWiki:b0638;MODBASE:P52086;NCBI Reference Sequences Database:NP_415171;Pride:P52086;Protein Model Portal:P52086;Protein Ontology:PRO_000022312;SWISS-MODEL:P52086;UniProt:P52086","InterPro:IPR001345;InterPro:IPR013078;InterPro:IPR017578;InterPro:IPR029033;Pfam:PF00300;Prosite:PS00175;Smart:SM00855"
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"[corrinoid adenosyltranferase]-cob(I)inamide","SmallMoleculeReference",NA,"EcoCyc:CPD-20907",NA
"P36562","ProteinReference","CobT","EcoCyc:DMBPPRIBOSYLTRANS-MONOMER;EcoliWiki:b1991;MODBASE:P36562;NCBI Reference Sequences Database:NP_416495;Pride:P36562;Protein Model Portal:P36562;Protein Ontology:PRO_000022314;SWISS-MODEL:P36562;Swiss-Model:P36562;UniProt:P36562","InterPro:IPR003200;InterPro:IPR017846;InterPro:IPR023195;Pfam:PF02277"
"P36561","ProteinReference","CobS","EcoCyc:COBS-MONOMER;EcoliWiki:b1992;NCBI Reference Sequences Database:NP_416496;Pride:P36561;Protein Model Portal:P36561;Protein Ontology:PRO_000022313;UniProt:P36561","InterPro:IPR003805;Panther:PTHR34148;Pfam:PF02654"
"Adenosine-GDP-cobinamide","SmallMoleculeReference",NA,"ChEBI:CHEBI:60487;EcoCyc:ADENOSYLCOBINAMIDE-GDP;HMDB:HMDB12185;IAF1260:agdpcbi;KEGG LIGAND:C06510;PubChem-compound:70678596",NA
"[corrinoid adenosyltranferase]-cob(II)inamide","SmallMoleculeReference",NA,"EcoCyc:CPD-20906",NA
