"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P11868","ProteinReference","TdcD","Database of Interacting Proteins:DIP-10971N;EcoCyc:PROPKIN-MONOMER;EcoliWiki:b3115;MODBASE:P11868;Mint:MINT-1273849;NCBI Reference Sequences Database:NP_417585;Pride:P11868;Protein Model Portal:P11868;Protein Ontology:PRO_000024040;SWISS-MODEL:P11868;Swiss-Model:P11868;UniProt:P11868","InterPro:IPR000890;InterPro:IPR004372;InterPro:IPR023865;InterPro:IPR024917;Panther:PTHR21060;Panther:PTHR21060:SF18;Pfam:PF00871;Prints:PR00471;Prosite:PS01075;Prosite:PS01076"
"2-iminobutanoate","SmallMoleculeReference",NA,"EcoCyc:CPD-16013;PubChem-compound:19796801",NA
"adenosine-5'-triphosphate","SmallMoleculeReference",NA,"CAS:56-65-5;ChEBI:CHEBI:30616;ChemSpider:4574455;EcoCyc:ATP;HMDB:HMDB00538;IAF1260:atp;KEGG LIGAND:C00002;MetaboLights:MTBLC30616;PubChem-compound:5461108;RefMet:ATP",NA
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"alpha;-ketobutyrate","SmallMoleculeReference",NA,"CAS:600-18-0;ChEBI:CHEBI:16763;ChemSpider:2829426;EcoCyc:2-OXOBUTANOATE;HMDB:HMDB00005;IAF1260:2obut;KEGG LIGAND:C00109;MetaboLights:MTBLC16763;PubChem-compound:3593277;RefMet:3-methyl pyruvic acid",NA
"NH4+","SmallMoleculeReference",NA,"CAS:14798-03-9;ChEBI:CHEBI:28938;ChemSpider:218;EcoCyc:AMMONIUM;HMDB:HMDB41827;IAF1260:nh4;KEGG LIGAND:C01342;MetaboLights:MTBLC28938;PubChem-compound:223",NA
"CoA","SmallMoleculeReference",NA,"CAS:85-61-0;ChEBI:CHEBI:57287;EcoCyc:CO-A;HMDB:HMDB01423;IAF1260:coa;KEGG LIGAND:C00010;KNApSAcK:C00007258;MetaboLights:MTBLC57287;PubChem-compound:25113190;RefMet:Coenzyme A;Wikipedia:Coenzyme_a",NA
"P09373","ProteinReference","PflB","Database of Interacting Proteins:DIP-10467N;EcoCyc:PYRUVFORMLY-MONOMER;EcoliWiki:b0903;MODBASE:P09373;Mint:MINT-1283506;NCBI Reference Sequences Database:NP_415423;Pride:P09373;Protein Model Portal:P09373;Protein Ontology:PRO_000023517;SWISS-MODEL:P09373;UniProt:P09373","InterPro:IPR001150;InterPro:IPR004184;InterPro:IPR005949;InterPro:IPR019777;Pfam:PF01228;Pfam:PF02901;Prosite:PS00850;Prosite:PS51149;Prosite:PS51554;Protein Data Bank:1CM5;Protein Data Bank:1H16;Protein Data Bank:1H17;Protein Data Bank:1H18;Protein Data Bank:1MZO;Protein Data Bank:1QHM;Protein Data Bank:2PFL;Protein Data Bank:3PFL"
"P42632","ProteinReference",NA,"Database of Interacting Proteins:DIP-10972N;EcoCyc:KETOBUTFORMLY-INACT-MONOMER;EcoliWiki:b3114;MODBASE:P42632;Mint:MINT-1231745;NCBI Reference Sequences Database:YP_026205;Pride:P42632;Protein Model Portal:P42632;Protein Ontology:PRO_000024041;SWISS-MODEL:P42632;Swiss-Model:P42632;UniProt:P42632","InterPro:IPR001150;InterPro:IPR004184;InterPro:IPR005949;InterPro:IPR019777;Pfam:PF01228;Pfam:PF02901;Prosite:PS00850;Prosite:PS51149;Prosite:PS51554"
"thr","SmallMoleculeReference","thr","CAS:72-19-5;ChEBI:CHEBI:57926;EcoCyc:THR;HMDB:HMDB00167;IAF1260:thr__L;KEGG LIGAND:C00188;MetaboLights:MTBLC57926;PubChem-compound:6971019;RefMet:Threonine",NA
