"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P0ABA6","ProteinReference","AtpG","Database of Interacting Proteins:DIP-35938N;EcoCyc:ATPG-MONOMER;EcoliWiki:b3733;MODBASE:P0ABA6;NCBI Reference Sequences Database:NP_418189;Pride:P0ABA6;Protein Model Portal:P0ABA6;Protein Ontology:PRO_000022192;SWISS-MODEL:P0ABA6;UniProt:P0ABA6","InterPro:IPR000131;InterPro:IPR023632;Panther:PTHR11693;Pfam:PF00231;Prints:PR00126;Prosite:PS00153;Protein Data Bank:1D8S;Protein Data Bank:1FS0;Protein Data Bank:3OAA;Protein Data Bank:5T4O;Protein Data Bank:5T4P;Protein Data Bank:5T4Q"
"PO43-","SmallMoleculeReference",NA,"CAS:14265-44-2;ChEBI:CHEBI:43474;EcoCyc:Pi;HMDB:HMDB00973;IAF1260:pi;KEGG LIGAND:C00009;KNApSAcK:C00007408;MetaboLights:MTBLC43474;PubChem-compound:3681305;RefMet:Phosphoric acid",NA
"3,4',5-trihydroxy-trans-stilbene","SmallMoleculeReference",NA,"CAS:501-36-0;ChEBI:CHEBI:45713;ChemSpider:392875;DrugBank:DB02709;EcoCyc:CPD-83;HMDB:HMDB03747;KEGG LIGAND:C03582;KNApSAcK:C00002903;MetaboLights:MTBLC45713;PubChem-compound:445154;RefMet:3,4,5-trihydroxystilbene",NA
"P0ABA4","ProteinReference","AtpH","Database of Interacting Proteins:DIP-47921N;EcoCyc:ATPH-MONOMER;EcoliWiki:b3735;MODBASE:P0ABA4;NCBI Reference Sequences Database:NP_418191;Pride:P0ABA4;Protein Model Portal:P0ABA4;Protein Ontology:PRO_000022193;SWISS-MODEL:P0ABA4;UniProt:P0ABA4","InterPro:IPR000711;InterPro:IPR020781;InterPro:IPR026015;Panther:PTHR11910;Pfam:PF00213;Prints:PR00125;Prosite:PS00389;Protein Data Bank:1ABV;Protein Data Bank:2A7U;Protein Data Bank:5T4O;Protein Data Bank:5T4P;Protein Data Bank:5T4Q"
"P68699","ProteinReference","AtpE","Database of Interacting Proteins:DIP-2198N;EcoCyc:ATPE-MONOMER;EcoliWiki:b3737;MODBASE:P68699;Mint:MINT-8087956;NCBI Reference Sequences Database:NP_418193;Pride:P68699;Protein Model Portal:P68699;Protein Ontology:PRO_000022190;SWISS-MODEL:P68699;UniProt:P68699","InterPro:IPR000454;InterPro:IPR002379;InterPro:IPR005953;InterPro:IPR020537;Panther:PTHR10031;Pfam:PF00137;Prints:PR00124;Prosite:PS00605;Protein Data Bank:1A91;Protein Data Bank:1ATY;Protein Data Bank:1C0V;Protein Data Bank:1C17;Protein Data Bank:1C99;Protein Data Bank:1IJP;Protein Data Bank:1J7F;Protein Data Bank:1L6T;Protein Data Bank:1QO1;Protein Data Bank:4UTQ;Protein Data Bank:5T4O;Protein Data Bank:5T4P;Protein Data Bank:5T4Q"
"citreoviridin","SmallMoleculeReference",NA,"ChEBI:CHEBI:80713;ChemSpider:4940705;EcoCyc:CPD-11925;KEGG LIGAND:C16766;PubChem-compound:6436023",NA
"aurovertin","SmallMoleculeReference",NA,"EcoCyc:CPD0-1618",NA
"carbodicyclohexylimide","SmallMoleculeReference",NA,"ChEBI:CHEBI:53090;ChemSpider:10408;EcoCyc:CPD-10322;PubChem-compound:10868",NA
"P0ABB4","ProteinReference","AtpD","Database of Interacting Proteins:DIP-31846N;EcoCyc:ATPD-MONOMER;EcoliWiki:b3732;Mint:MINT-1251407;NCBI Reference Sequences Database:NP_418188;Pride:P0ABB4;Protein Model Portal:P0ABB4;Protein Ontology:PRO_000022189;SWISS-MODEL:P0ABB4;Swiss-Model:P0ABB4;UniProt:P0ABB4","InterPro:IPR000194;InterPro:IPR003593;InterPro:IPR004100;InterPro:IPR005722;InterPro:IPR020003;InterPro:IPR024034;InterPro:IPR027417;Panther:PTHR15184:SF8;Pfam:PF00006;Pfam:PF02874;Prosite:PS00152;Protein Data Bank:1D8S;Protein Data Bank:3OAA;Protein Data Bank:5T4O;Protein Data Bank:5T4P;Protein Data Bank:5T4Q;Smart:SM00382"
"P0ABA0","ProteinReference","AtpF","Database of Interacting Proteins:DIP-35994N;EcoCyc:ATPF-MONOMER;EcoliWiki:b3736;MODBASE:P0ABA0;NCBI Reference Sequences Database:NP_418192;Pride:P0ABA0;Protein Model Portal:P0ABA0;Protein Ontology:PRO_000022191;SWISS-MODEL:P0ABA0;UniProt:P0ABA0","InterPro:IPR002146;InterPro:IPR005864;InterPro:IPR028987;Pfam:PF00430;Protein Data Bank:1B9U;Protein Data Bank:1L2P;Protein Data Bank:2KHK;Protein Data Bank:5T4O;Protein Data Bank:5T4P;Protein Data Bank:5T4Q"
