"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P0AFD6","ProteinReference","NuoI","Database of Interacting Proteins:DIP-35918N;EcoCyc:NUOI-MONOMER;EcoliWiki:b2281;MODBASE:P0AFD6;NCBI Reference Sequences Database:NP_416784;Pride:P0AFD6;Protein Model Portal:P0AFD6;Protein Ontology:PRO_000023436;SWISS-MODEL:P0AFD6;Swiss-Model:P0AFD6;UniProt:P0AFD6","InterPro:IPR010226;InterPro:IPR017896;InterPro:IPR017900;Pfam:PF12838;Prosite:PS00198;Prosite:PS51379"
"nicotinamide adenine dinucleotide reduced","SmallMoleculeReference",NA,"CAS:58-68-4;ChEBI:CHEBI:57945;ChemSpider:10239197;EcoCyc:NADH;HMDB:HMDB01487;IAF1260:nadh;KEGG LIGAND:C00004;MetaboLights:MTBLC57945;PubChem-compound:21604869;RefMet:NADH",NA
"P0AFE4","ProteinReference","NuoK","Database of Interacting Proteins:DIP-51165N;EcoCyc:NUOK-MONOMER;EcoliWiki:b2279;NCBI Reference Sequences Database:NP_416782;Pride:P0AFE4;Protein Model Portal:P0AFE4;Protein Ontology:PRO_000023438;SWISS-MODEL:P0AFE4;UniProt:P0AFE4","InterPro:IPR001133;Panther:PTHR11434;Pfam:PF00420"
"P0AFD4","ProteinReference","NuoH","EcoCyc:NUOH-MONOMER;EcoliWiki:b2282;NCBI Reference Sequences Database:NP_416785;Pride:P0AFD4;Protein Model Portal:P0AFD4;Protein Ontology:PRO_000023435;SWISS-MODEL:P0AFD4;UniProt:P0AFD4","InterPro:IPR001694;InterPro:IPR018086;Panther:PTHR11432;Pfam:PF00146;Prosite:PS00667;Prosite:PS00668"
"P0AFC3","ProteinReference","NuoA","Database of Interacting Proteins:DIP-59257N;EcoCyc:NUOA-MONOMER;EcoliWiki:b2288;NCBI Reference Sequences Database:NP_416791;Pride:P0AFC3;Protein Model Portal:P0AFC3;Protein Ontology:PRO_000023429;SWISS-MODEL:P0AFC3;UniProt:P0AFC3","InterPro:IPR000440;InterPro:IPR023043;Panther:PTHR11058;Pfam:PF00507"
"P0AFD1","ProteinReference","NuoE","Database of Interacting Proteins:DIP-35917N;EcoCyc:NUOE-MONOMER;EcoliWiki:b2285;MODBASE:P0AFD1;NCBI Reference Sequences Database:NP_416788;Pride:P0AFD1;Protein Model Portal:P0AFD1;Protein Ontology:PRO_000023432;SWISS-MODEL:P0AFD1;UniProt:P0AFD1","InterPro:IPR002023;InterPro:IPR012336;Panther:PTHR10371;Pfam:PF01257;Prosite:PS01099"
"P0AFE0","ProteinReference","NuoJ","Database of Interacting Proteins:DIP-59258N;EcoCyc:NUOJ-MONOMER;EcoliWiki:b2280;NCBI Reference Sequences Database:NP_416783;Pride:P0AFE0;Protein Model Portal:P0AFE0;Protein Ontology:PRO_000023437;SWISS-MODEL:P0AFE0;UniProt:P0AFE0","InterPro:IPR001457;Pfam:PF00499"
"P37197","ProteinReference","Ccp","EcoCyc:EG12244-MONOMER;EcoliWiki:b3518;MODBASE:P37197;NCBI Reference Sequences Database:NP_417975;Pride:P37197;Protein Model Portal:P37197;SWISS-MODEL:P37197;UniProt:P37197","InterPro:IPR004852;InterPro:IPR009056;InterPro:IPR025992;Pfam:PF00034;Pfam:PF03150;Pfam:PF14376;Prosite:PS51007;Smart:SM01235"
"MQH2","SmallMoleculeReference","MQH2","ChEBI:CHEBI:60024;EcoCyc:Menaquinols;KEGG LIGAND:C05819",NA
"P0AFE8","ProteinReference","NuoM","Database of Interacting Proteins:DIP-59255N;EcoCyc:NUOM-MONOMER;EcoliWiki:b2277;NCBI Reference Sequences Database:NP_416780;Pride:P0AFE8;Protein Model Portal:P0AFE8;Protein Ontology:PRO_000023440;SWISS-MODEL:P0AFE8;UniProt:P0AFE8","InterPro:IPR001750;InterPro:IPR003918;InterPro:IPR010227;Panther:PTHR43507;Pfam:PF00361;Prints:PR01437"
"P0AFC7","ProteinReference","NuoB","EcoCyc:NUOB-MONOMER;EcoliWiki:b2287;MODBASE:P0AFC7;NCBI Reference Sequences Database:NP_416790;Pride:P0AFC7;Protein Model Portal:P0AFC7;Protein Ontology:PRO_000023430;SWISS-MODEL:P0AFC7;Swiss-Model:P0AFC7;UniProt:P0AFC7","InterPro:IPR006137;InterPro:IPR006138;Panther:PTHR11995;Pfam:PF01058;Prosite:PS01150"
