"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P76079","ProteinReference","PaaC","EcoCyc:G6711-MONOMER;EcoliWiki:b1390;MODBASE:P76079;NCBI Reference Sequences Database:NP_415908;Pride:P76079;Protein Model Portal:P76079;Protein Ontology:PRO_000023477;SWISS-MODEL:P76079;UniProt:P76079","InterPro:IPR007814;InterPro:IPR009078;InterPro:IPR011882;InterPro:IPR012347;Pfam:PF05138;Protein Data Bank:1OTK;Protein Data Bank:3PVR;Protein Data Bank:3PVT;Protein Data Bank:3PVY;Protein Data Bank:3PW1;Protein Data Bank:3PW8;Protein Data Bank:3PWQ;Protein Data Bank:4II4"
"O2","SmallMoleculeReference","O2","CAS:7782-44-7;ChEBI:CHEBI:15379;ChemSpider:952;EcoCyc:OXYGEN-MOLECULE;HMDB:HMDB01377;IAF1260:o2;KEGG LIGAND:C00007;MetaboLights:MTBLC15379;PubChem-compound:977",NA
"phenylacetyl-CoA","SmallMoleculeReference",NA,"ChEBI:CHEBI:57390;EcoCyc:CPD-207;HMDB:HMDB06503;IAF1260:phaccoa;KEGG LIGAND:C00582;MetaboLights:MTBLC57390;PubChem-compound:45266611",NA
"(3S)-hydroxyadipyl-CoA","SmallMoleculeReference",NA,"ChEBI:CHEBI:132183;EcoCyc:3-HYDROXYADIPYL-COA;HMDB:HMDB12475;KEGG LIGAND:C14145;PubChem-compound:121225556",NA
"oxepin-CoA","SmallMoleculeReference",NA,"ChEBI:CHEBI:63252;EcoCyc:CPD0-2363;PubChem-compound:122706391",NA
"nicotinamide adenine dinucleotide reduced","SmallMoleculeReference",NA,"CAS:58-68-4;ChEBI:CHEBI:57945;ChemSpider:10239197;EcoCyc:NADH;HMDB:HMDB01487;IAF1260:nadh;KEGG LIGAND:C00004;MetaboLights:MTBLC57945;PubChem-compound:21604869;RefMet:NADH",NA
"3-oxo-5,6-didehydrosuberyl-CoA semialdehyde","SmallMoleculeReference",NA,"EcoCyc:CPDMETA-13650;PubChem-compound:90659275",NA
"cis-2,3-didehydroadipyl-CoA","SmallMoleculeReference",NA,"ChEBI:CHEBI:71044;EcoCyc:TRANS-23-DEHYDROADIPYL-COA;HMDB:HMDB60392;KEGG LIGAND:C14144;PubChem-compound:70679154",NA
"acetyl coenzyme-A","SmallMoleculeReference",NA,"CAS:72-89-9;ChEBI:CHEBI:57288;EcoCyc:ACETYL-COA;HMDB:HMDB01206;IAF1260:accoa;KEGG LIGAND:C00024;KNApSAcK:C00007259;MetaboLights:MTBLC57288;PubChem-compound:45266541;RefMet:Acetyl-CoA;UMBBD Compound:c0031",NA
"CoA","SmallMoleculeReference",NA,"CAS:85-61-0;ChEBI:CHEBI:57287;EcoCyc:CO-A;HMDB:HMDB01423;IAF1260:coa;KEGG LIGAND:C00010;KNApSAcK:C00007258;MetaboLights:MTBLC57287;PubChem-compound:25113190;RefMet:Coenzyme A;Wikipedia:Coenzyme_a",NA
"2-phenylacetate","SmallMoleculeReference",NA,"CAS:103-82-2;ChEBI:CHEBI:18401;ChemSpider:3610724;EcoCyc:PHENYLACETATE;HMDB:HMDB00209;IAF1260:pac;KEGG LIGAND:C07086;MetaboLights:MTBLC18401;PubChem-compound:4409936;RefMet:Phenylacetic acid;Wikipedia:Phenylacetic_acid",NA
"P76083","ProteinReference","PaaH","EcoCyc:G6716-MONOMER;EcoliWiki:b1395;MODBASE:P76083;NCBI Reference Sequences Database:NP_415913;Pride:P76083;Protein Model Portal:P76083;SWISS-MODEL:P76083;UniProt:P76083","InterPro:IPR006108;InterPro:IPR006176;InterPro:IPR006180;InterPro:IPR008927;InterPro:IPR011967;InterPro:IPR013328;InterPro:IPR016040;Pfam:PF00725;Pfam:PF02737;Prosite:PS00067;Protein Data Bank:3MOG"
"P76085","ProteinReference","PaaK","Database of Interacting Proteins:DIP-10430N;EcoCyc:G6719-MONOMER;EcoliWiki:b1398;MODBASE:P76085;NCBI Reference Sequences Database:NP_415916;Pride:P76085;Protein Model Portal:P76085;Protein Ontology:PRO_000023481;SWISS-MODEL:P76085;UniProt:P76085","InterPro:IPR000873;InterPro:IPR011880;InterPro:IPR028154;Pfam:PF00501;Pfam:PF14535"
"(5Z)-7-carboxy-3-oxohept-5-enoyl-CoA","SmallMoleculeReference",NA,"ChEBI:CHEBI:63253;EcoCyc:CPD0-2364;PubChem-compound:46926111",NA
"P76081","ProteinReference","PaaE","EcoCyc:G6713-MONOMER;EcoliWiki:b1392;MODBASE:P76081;NCBI Reference Sequences Database:NP_415910;Pride:P76081;Protein Model Portal:P76081;SWISS-MODEL:P76081;Swiss-Model:P76081;UniProt:P76081","InterPro:IPR001041;InterPro:IPR001221;InterPro:IPR001433;InterPro:IPR001709;InterPro:IPR006058;InterPro:IPR008333;InterPro:IPR011884;InterPro:IPR012675;InterPro:IPR017927;InterPro:IPR017938;Pfam:PF00111;Pfam:PF00175;Pfam:PF00970;Prints:PR00371;Prints:PR00410;Prosite:PS00197;Prosite:PS51085;Prosite:PS51384"
"P76082","ProteinReference","PaaF","Database of Interacting Proteins:DIP-10425N;EcoCyc:G6714-MONOMER;EcoliWiki:b1393;MODBASE:P76082;NCBI Reference Sequences Database:NP_415911;Pride:P76082;Protein Model Portal:P76082;SWISS-MODEL:P76082;Swiss-Model:P76082;UniProt:P76082","InterPro:IPR001753;InterPro:IPR014748;InterPro:IPR018376;InterPro:IPR029045;Pfam:PF00378;Prosite:PS00166;Protein Data Bank:4FZW"
